"","name","id","nametype","recclass","mass_in_grams","fell_or_found","year","latitude","longitude","GeoLocation"
"2420","Asuka 881115",3824,"Valid","H6",53.08,"Found",1988,-72,26,"(-72.0, 26.0)"
"2421","Asuka 881116",3825,"Valid","L5",62.18,"Found",1988,-72,26,"(-72.0, 26.0)"
"2422","Asuka 881117",3826,"Valid","H4",37.5,"Found",1988,-72,26,"(-72.0, 26.0)"
"2423","Asuka 881118",3827,"Valid","H4",32.16,"Found",1988,-72,26,"(-72.0, 26.0)"
"2424","Asuka 881120",3829,"Valid","H5",326.76,"Found",1988,-72,26,"(-72.0, 26.0)"
"2425","Asuka 881121",3830,"Valid","H5",49.52,"Found",1988,-72,26,"(-72.0, 26.0)"
"2426","Asuka 881122",3831,"Valid","H4",25.56,"Found",1988,-72,26,"(-72.0, 26.0)"
"2427","Asuka 881123",3832,"Valid","H",30.23,"Found",1988,-72,26,"(-72.0, 26.0)"
"2428","Asuka 881124",3833,"Valid","L3.5",1136.8,"Found",1988,-72,26,"(-72.0, 26.0)"
"2429","Asuka 881125",3834,"Valid","L3.1",403.02,"Found",1988,-72,26,"(-72.0, 26.0)"
"2430","Asuka 881126",3835,"Valid","L6",140.14,"Found",1988,-72,26,"(-72.0, 26.0)"
"2431","Asuka 881127",3836,"Valid","L6",161.93,"Found",1988,-72,26,"(-72.0, 26.0)"
"2432","Asuka 881128",3837,"Valid","L6",75.04,"Found",1988,-72,26,"(-72.0, 26.0)"
"2433","Asuka 881129",3838,"Valid","H4",58.55,"Found",1988,-72,26,"(-72.0, 26.0)"
"2434","Asuka 881130",3839,"Valid","H4",44.69,"Found",1988,-72,26,"(-72.0, 26.0)"
"2435","Asuka 881131",3840,"Valid","H5",374.2,"Found",1988,-72,26,"(-72.0, 26.0)"
"2436","Asuka 881132",3841,"Valid","H4",89.94,"Found",1988,-72,26,"(-72.0, 26.0)"
"2437","Asuka 881133",3842,"Valid","H",129.14,"Found",1988,-72,26,"(-72.0, 26.0)"
"2438","Asuka 881135",3844,"Valid","H4",123.9,"Found",1988,-72,26,"(-72.0, 26.0)"
"2439","Asuka 881136",3845,"Valid","H4",19.04,"Found",1988,-72,26,"(-72.0, 26.0)"
"2440","Asuka 881137",3846,"Valid","H6",43.59,"Found",1988,-72,26,"(-72.0, 26.0)"
"2441","Asuka 881139",3848,"Valid","L6",403.91,"Found",1988,-72,26,"(-72.0, 26.0)"
"2442","Asuka 881140",3849,"Valid","L3",229.85,"Found",1988,-72,26,"(-72.0, 26.0)"
"2443","Asuka 881141",3850,"Valid","H6",25.02,"Found",1988,-72,26,"(-72.0, 26.0)"
"2444","Asuka 881142",3851,"Valid","L5",373.53,"Found",1988,-72,26,"(-72.0, 26.0)"
"2445","Asuka 881143",3852,"Valid","H4",181.78,"Found",1988,-72,26,"(-72.0, 26.0)"
"2446","Asuka 881144",3853,"Valid","H4",306.21,"Found",1988,-72,26,"(-72.0, 26.0)"
"2447","Asuka 881145",3854,"Valid","L6",340.31,"Found",1988,-72,26,"(-72.0, 26.0)"
"2448","Asuka 881146",3855,"Valid","LL3.9",1989.35,"Found",1988,-72,26,"(-72.0, 26.0)"
"2449","Asuka 881147",3856,"Valid","H5",32.05,"Found",1988,-72,26,"(-72.0, 26.0)"
"2450","Asuka 881148",3857,"Valid","H5",72.26,"Found",1988,-72,26,"(-72.0, 26.0)"
"2451","Asuka 881150",3859,"Valid","L5",225.27,"Found",1988,-72,26,"(-72.0, 26.0)"
"2452","Asuka 881151",3860,"Valid","H6",204.42,"Found",1988,-72,26,"(-72.0, 26.0)"
"2453","Asuka 881153",3862,"Valid","H6",86.7,"Found",1988,-72,26,"(-72.0, 26.0)"
"2454","Asuka 881154",3863,"Valid","Mesosiderite",688.13,"Found",1988,-72,26,"(-72.0, 26.0)"
"2455","Asuka 881155",3864,"Valid","H6",74.1,"Found",1988,-72,26,"(-72.0, 26.0)"
"2456","Asuka 881156",3865,"Valid","H6",63.46,"Found",1988,-72,26,"(-72.0, 26.0)"
"2457","Asuka 881157",3866,"Valid","H4",387.61,"Found",1988,-72,26,"(-72.0, 26.0)"
"2458","Asuka 881158",3867,"Valid","H4",45.18,"Found",1988,-72,26,"(-72.0, 26.0)"
"2459","Asuka 881159",3868,"Valid","H5",23.63,"Found",1988,-72,26,"(-72.0, 26.0)"
"2460","Asuka 881160",3869,"Valid","H4",107.16,"Found",1988,-72,26,"(-72.0, 26.0)"
"2461","Asuka 881161",3870,"Valid","H3",19.52,"Found",1988,-72,26,"(-72.0, 26.0)"
"2462","Asuka 881162",3871,"Valid","LL3",69.4,"Found",1988,-72,26,"(-72.0, 26.0)"
"2463","Asuka 881163",3872,"Valid","L6",111.77,"Found",1988,-72,26,"(-72.0, 26.0)"
"2464","Asuka 881165",3874,"Valid","H4",59.98,"Found",1988,-72,26,"(-72.0, 26.0)"
"2465","Asuka 881166",3875,"Valid","L3",340.69,"Found",1988,-72,26,"(-72.0, 26.0)"
"2466","Asuka 881167",3876,"Valid","L3",243.55,"Found",1988,-72,26,"(-72.0, 26.0)"
"2467","Asuka 881169",3878,"Valid","H4",24.92,"Found",1988,-72,26,"(-72.0, 26.0)"
"2468","Asuka 881170",3879,"Valid","Howardite",26.41,"Found",1988,-72,26,"(-72.0, 26.0)"
"2469","Asuka 881171",3880,"Valid","LL4",68.16,"Found",1988,-72,26,"(-72.0, 26.0)"
"2470","Asuka 881172",3881,"Valid","H4",88.93,"Found",1988,-72,26,"(-72.0, 26.0)"
"2471","Asuka 881173",3882,"Valid","H3",20.51,"Found",1988,-72,26,"(-72.0, 26.0)"
"2472","Asuka 881174",3883,"Valid","H3",64.69,"Found",1988,-72,26,"(-72.0, 26.0)"
"2473","Asuka 881175",3884,"Valid","LL4",64.84,"Found",1988,-72,26,"(-72.0, 26.0)"
"2474","Asuka 881176",3885,"Valid","H4",32.43,"Found",1988,-72,26,"(-72.0, 26.0)"
"2475","Asuka 881177",3886,"Valid","H6",252.05,"Found",1988,-72,26,"(-72.0, 26.0)"
"2476","Asuka 881178",3887,"Valid","H",84.87,"Found",1988,-72,26,"(-72.0, 26.0)"
"2477","Asuka 881180",3889,"Valid","H5",73.33,"Found",1988,-72,26,"(-72.0, 26.0)"
"2478","Asuka 881181",3890,"Valid","L3",198.3,"Found",1988,-72,26,"(-72.0, 26.0)"
"2479","Asuka 881182",3891,"Valid","H4",16.21,"Found",1988,-72,26,"(-72.0, 26.0)"
"2480","Asuka 881183",3892,"Valid","L3",114.03,"Found",1988,-72,26,"(-72.0, 26.0)"
"2481","Asuka 881185",3894,"Valid","L3",362.2,"Found",1988,-72,26,"(-72.0, 26.0)"
"2482","Asuka 881186",3895,"Valid","H3",29.23,"Found",1988,-72,26,"(-72.0, 26.0)"
"2483","Asuka 881187",3896,"Valid","H4",49.3,"Found",1988,-72,26,"(-72.0, 26.0)"
"2484","Asuka 881189",3898,"Valid","L6",63.97,"Found",1988,-72,26,"(-72.0, 26.0)"
"2485","Asuka 881190",3899,"Valid","L3",193.35,"Found",1988,-72,26,"(-72.0, 26.0)"
"2486","Asuka 881191",3900,"Valid","H5",92.81,"Found",1988,-72,26,"(-72.0, 26.0)"
"2487","Asuka 881192",3901,"Valid","H5",83.34,"Found",1988,-72,26,"(-72.0, 26.0)"
"2488","Asuka 881193",3902,"Valid","L3",15.05,"Found",1988,-72,26,"(-72.0, 26.0)"
"2489","Asuka 881196",3905,"Valid","L3",29.01,"Found",1988,-72,26,"(-72.0, 26.0)"
"2490","Asuka 881198",3907,"Valid","H6",11.66,"Found",1988,-72,26,"(-72.0, 26.0)"
"2491","Asuka 881199",3908,"Valid","LL3.4",604.31,"Found",1988,-72,26,"(-72.0, 26.0)"
"2492","Asuka 881200",3909,"Valid","H4",127.17,"Found",1988,-72,26,"(-72.0, 26.0)"
"2493","Asuka 881201",3910,"Valid","H4",15.25,"Found",1988,-72,26,"(-72.0, 26.0)"
"2494","Asuka 881202",3911,"Valid","H4",46.94,"Found",1988,-72,26,"(-72.0, 26.0)"
"2495","Asuka 881203",3912,"Valid","H6",15.78,"Found",1988,-72,26,"(-72.0, 26.0)"
"2496","Asuka 881204",3913,"Valid","L6",587.06,"Found",1988,-72,26,"(-72.0, 26.0)"
"2497","Asuka 881205",3914,"Valid","H6",31.09,"Found",1988,-72,26,"(-72.0, 26.0)"
"2498","Asuka 881206",3915,"Valid","H4",793.12,"Found",1988,-72,26,"(-72.0, 26.0)"
"2499","Asuka 881207",3916,"Valid","H5",20.08,"Found",1988,-72,26,"(-72.0, 26.0)"
"2500","Asuka 881208",3917,"Valid","H6",344.69,"Found",1988,-72,26,"(-72.0, 26.0)"
"2501","Asuka 881209",3918,"Valid","H5",152.34,"Found",1988,-72,26,"(-72.0, 26.0)"
"2502","Asuka 881210",3919,"Valid","Diogenite",40.16,"Found",1988,-72,26,"(-72.0, 26.0)"
"2503","Asuka 881212",3921,"Valid","H3.6",97.5,"Found",1988,-72,26,"(-72.0, 26.0)"
"2504","Asuka 881213",3922,"Valid","H6",146.28,"Found",1988,-72,26,"(-72.0, 26.0)"
"2505","Asuka 881214",3923,"Valid","H4",111.24,"Found",1988,-72,26,"(-72.0, 26.0)"
"2506","Asuka 881215",3924,"Valid","L6",233.84,"Found",1988,-72,26,"(-72.0, 26.0)"
"2507","Asuka 881216",3925,"Valid","H3.7",119.32,"Found",1988,-72,26,"(-72.0, 26.0)"
"2508","Asuka 881217",3926,"Valid","H4",311,"Found",1988,-72,26,"(-72.0, 26.0)"
"2509","Asuka 881218",3927,"Valid","H4",28,"Found",1988,-72,26,"(-72.0, 26.0)"
"2510","Asuka 881219",3928,"Valid","H4",83.29,"Found",1988,-72,26,"(-72.0, 26.0)"
"2511","Asuka 881220",3929,"Valid","Ureilite",48.97,"Found",1988,-72,26,"(-72.0, 26.0)"
"2512","Asuka 881221",3930,"Valid","Eucrite",23.53,"Found",1988,-72,26,"(-72.0, 26.0)"
"2513","Asuka 881222",3931,"Valid","H5",121.55,"Found",1988,-72,26,"(-72.0, 26.0)"
"2514","Asuka 881223",3932,"Valid","H5",379.74,"Found",1988,-72,26,"(-72.0, 26.0)"
"2515","Asuka 881224",3933,"Valid","H4",34.12,"Found",1988,-72,26,"(-72.0, 26.0)"
"2516","Asuka 881225",3934,"Valid","L4",452.33,"Found",1988,-72,26,"(-72.0, 26.0)"
"2517","Asuka 881226",3935,"Valid","H6",88.49,"Found",1988,-72,26,"(-72.0, 26.0)"
"2518","Asuka 881227",3936,"Valid","H5",91.54,"Found",1988,-72,26,"(-72.0, 26.0)"
"2519","Asuka 881228",3937,"Valid","H6",67.98,"Found",1988,-72,26,"(-72.0, 26.0)"
"2520","Asuka 881229",3938,"Valid","L4",1321.22,"Found",1988,-72,26,"(-72.0, 26.0)"
"2521","Asuka 881230",3939,"Valid","H6",526.24,"Found",1988,-72,26,"(-72.0, 26.0)"
"2522","Asuka 881231",3940,"Valid","H4",44.82,"Found",1988,-72,26,"(-72.0, 26.0)"
"2523","Asuka 881232",3941,"Valid","L6",24.66,"Found",1988,-72,26,"(-72.0, 26.0)"
"2524","Asuka 881233",3942,"Valid","L6",233.16,"Found",1988,-72,26,"(-72.0, 26.0)"
"2525","Asuka 881235",3944,"Valid","H4",47.24,"Found",1988,-72,26,"(-72.0, 26.0)"
"2526","Asuka 881236",3945,"Valid","H3.1",198.93,"Found",1988,-72,26,"(-72.0, 26.0)"
"2527","Asuka 881237",3946,"Valid","H6",102.79,"Found",1988,-72,26,"(-72.0, 26.0)"
"2528","Asuka 881238",3947,"Valid","H5",22.02,"Found",1988,-72,26,"(-72.0, 26.0)"
"2529","Asuka 881239",3948,"Valid","Diogenite",42.35,"Found",1988,-72,26,"(-72.0, 26.0)"
"2530","Asuka 881240",3949,"Valid","H3.7",49.11,"Found",1988,-72,26,"(-72.0, 26.0)"
"2531","Asuka 881241",3950,"Valid","L4",403.41,"Found",1988,-72,26,"(-72.0, 26.0)"
"2532","Asuka 881242",3951,"Valid","H3.7",15.16,"Found",1988,-72,26,"(-72.0, 26.0)"
"2533","Asuka 881243",3952,"Valid","H5",124.18,"Found",1988,-72,26,"(-72.0, 26.0)"
"2534","Asuka 881244",3953,"Valid","L3.0",164.11,"Found",1988,-72,26,"(-72.0, 26.0)"
"2535","Asuka 881245",3954,"Valid","H5",217.62,"Found",1988,-72,26,"(-72.0, 26.0)"
"2536","Asuka 881246",3955,"Valid","H4",57.07,"Found",1988,-72,26,"(-72.0, 26.0)"
"2537","Asuka 881247",3956,"Valid","EL6",22.5,"Found",1988,-72,26,"(-72.0, 26.0)"
"2538","Asuka 881248",3957,"Valid","H4",70.21,"Found",1988,-72,26,"(-72.0, 26.0)"
"2539","Asuka 881249",3958,"Valid","H3.7",582.25,"Found",1988,-72,26,"(-72.0, 26.0)"
"2540","Asuka 881250",3959,"Valid","H4",128.03,"Found",1988,-72,26,"(-72.0, 26.0)"
"2541","Asuka 881251",3960,"Valid","H4",19.21,"Found",1988,-72,26,"(-72.0, 26.0)"
"2542","Asuka 881253",3962,"Valid","H4",71.05,"Found",1988,-72,26,"(-72.0, 26.0)"
"2543","Asuka 881254",3963,"Valid","H4",23.91,"Found",1988,-72,26,"(-72.0, 26.0)"
"2544","Asuka 881255",3964,"Valid","H5",21.69,"Found",1988,-72,26,"(-72.0, 26.0)"
"2545","Asuka 881256",3965,"Valid","CO3",46.77,"Found",1988,-72,26,"(-72.0, 26.0)"
"2546","Asuka 881257",3966,"Valid","LL6",74.74,"Found",1988,-72,26,"(-72.0, 26.0)"
"2547","Asuka 881258",3967,"Valid","H3.0",274.09,"Found",1988,-72,26,"(-72.0, 26.0)"
"2548","Asuka 881259",3968,"Valid","H4",79.16,"Found",1988,-72,26,"(-72.0, 26.0)"
"2549","Asuka 881260",3969,"Valid","H4",49.68,"Found",1988,-72,26,"(-72.0, 26.0)"
"2550","Asuka 881261",3970,"Valid","H5",62.94,"Found",1988,-72,26,"(-72.0, 26.0)"
"2551","Asuka 881262",3971,"Valid","H4",88.13,"Found",1988,-72,26,"(-72.0, 26.0)"
"2552","Asuka 881263",3972,"Valid","H3.7",133.48,"Found",1988,-72,26,"(-72.0, 26.0)"
"2553","Asuka 881264",3973,"Valid","LL4",17.93,"Found",1988,-72,26,"(-72.0, 26.0)"
"2554","Asuka 881265",3974,"Valid","L6",712.03,"Found",1988,-72,26,"(-72.0, 26.0)"
"2555","Asuka 881266",3975,"Valid","L6",156.38,"Found",1988,-72,26,"(-72.0, 26.0)"
"2556","Asuka 881267",3976,"Valid","H4",60.49,"Found",1988,-72,26,"(-72.0, 26.0)"
"2557","Asuka 881268",3977,"Valid","H5",105.3,"Found",1988,-72,26,"(-72.0, 26.0)"
"2558","Asuka 881269",3978,"Valid","H4",84.13,"Found",1988,-72,26,"(-72.0, 26.0)"
"2559","Asuka 881270",3979,"Valid","H4",97.35,"Found",1988,-72,26,"(-72.0, 26.0)"
"2560","Asuka 881271",3980,"Valid","H6",53.97,"Found",1988,-72,26,"(-72.0, 26.0)"
"2561","Asuka 881273",3982,"Valid","L6",87.27,"Found",1988,-72,26,"(-72.0, 26.0)"
"2562","Asuka 881274",3983,"Valid","H4",107.41,"Found",1988,-72,26,"(-72.0, 26.0)"
"2563","Asuka 881275",3984,"Valid","H4",140.11,"Found",1988,-72,26,"(-72.0, 26.0)"
"2564","Asuka 881276",3985,"Valid","H5",31.84,"Found",1988,-72,26,"(-72.0, 26.0)"
"2565","Asuka 881277",3986,"Valid","CK5",129.57,"Found",1988,-72,26,"(-72.0, 26.0)"
"2566","Asuka 881279",3988,"Valid","CO3",38.3,"Found",1988,-72,26,"(-72.0, 26.0)"
"2567","Asuka 881280",3989,"Valid","CM2",48.47,"Found",1988,-72,26,"(-72.0, 26.0)"
"2568","Asuka 881281",3990,"Valid","L6",27.2,"Found",1988,-72,26,"(-72.0, 26.0)"
"2569","Asuka 881282",3991,"Valid","L6",215.96,"Found",1988,-72,26,"(-72.0, 26.0)"
"2570","Asuka 881283",3992,"Valid","H3.0",161.56,"Found",1988,-72,26,"(-72.0, 26.0)"
"2571","Asuka 881285",3994,"Valid","H6",96.91,"Found",1988,-72,26,"(-72.0, 26.0)"
"2572","Asuka 881286",3995,"Valid","H4",39.06,"Found",1988,-72,26,"(-72.0, 26.0)"
"2573","Asuka 881287",3996,"Valid","LL3.9",48.92,"Found",1988,-72,26,"(-72.0, 26.0)"
"2574","Asuka 881288",3997,"Valid","H4",60.98,"Found",1988,-72,26,"(-72.0, 26.0)"
"2575","Asuka 881289",3998,"Valid","LL6",131.53,"Found",1988,-72,26,"(-72.0, 26.0)"
"2576","Asuka 881291",4000,"Valid","H5",20.68,"Found",1988,-72,26,"(-72.0, 26.0)"
"2577","Asuka 881292",4001,"Valid","LL6",67.53,"Found",1988,-72,26,"(-72.0, 26.0)"
"2578","Asuka 881293",4002,"Valid","H4",92.91,"Found",1988,-72,26,"(-72.0, 26.0)"
"2579","Asuka 881294",4003,"Valid","L3.7",30.72,"Found",1988,-72,26,"(-72.0, 26.0)"
"2580","Asuka 881295",4004,"Valid","H4",11.19,"Found",1988,-72,26,"(-72.0, 26.0)"
"2581","Asuka 881296",4005,"Valid","H4",15.08,"Found",1988,-72,26,"(-72.0, 26.0)"
"2582","Asuka 881297",4006,"Valid","H5",22.8,"Found",1988,-72,26,"(-72.0, 26.0)"
"2583","Asuka 881298",4007,"Valid","H3.7",123.21,"Found",1988,-72,26,"(-72.0, 26.0)"
"2584","Asuka 881299",4008,"Valid","H4",30.85,"Found",1988,-72,26,"(-72.0, 26.0)"
"2585","Asuka 881300",4009,"Valid","H5",46.29,"Found",1988,-72,26,"(-72.0, 26.0)"
"2586","Asuka 881303",4012,"Valid","H5",23.12,"Found",1988,-72,26,"(-72.0, 26.0)"
"2587","Asuka 881304",4013,"Valid","L5",12.42,"Found",1988,-72,26,"(-72.0, 26.0)"
"2588","Asuka 881305",4014,"Valid","H6",72.78,"Found",1988,-72,26,"(-72.0, 26.0)"
"2589","Asuka 881306",4015,"Valid","L5",67.96,"Found",1988,-72,26,"(-72.0, 26.0)"
"2590","Asuka 881309",4018,"Valid","H3.7",14.62,"Found",1988,-72,26,"(-72.0, 26.0)"
"2591","Asuka 881310",4019,"Valid","LL6",28.37,"Found",1988,-72,26,"(-72.0, 26.0)"
"2592","Asuka 881311",4020,"Valid","H5",51.16,"Found",1988,-72,26,"(-72.0, 26.0)"
"2593","Asuka 881313",4022,"Valid","LL3.8",19.26,"Found",1988,-72,26,"(-72.0, 26.0)"
"2594","Asuka 881314",4023,"Valid","EL3",24.23,"Found",1988,-72,26,"(-72.0, 26.0)"
"2595","Asuka 881315",4024,"Valid","LL6",13.4,"Found",1988,-72,26,"(-72.0, 26.0)"
"2596","Asuka 881317",4026,"Valid","CV3",57.29,"Found",1988,-72,26,"(-72.0, 26.0)"
"2597","Asuka 881318",4027,"Valid","H5",82.71,"Found",1988,-72,26,"(-72.0, 26.0)"
"2598","Asuka 881320",4029,"Valid","L3.8",20.15,"Found",1988,-72,26,"(-72.0, 26.0)"
"2599","Asuka 881323",4032,"Valid","H6",30.62,"Found",1988,-72,26,"(-72.0, 26.0)"
"2600","Asuka 881324",4033,"Valid","L3.7",179.65,"Found",1988,-72,26,"(-72.0, 26.0)"
"2601","Asuka 881326",4035,"Valid","L6",20.33,"Found",1988,-72,26,"(-72.0, 26.0)"
"2602","Asuka 881327",4036,"Valid","LL3",31.15,"Found",1988,-72,26,"(-72.0, 26.0)"
"2603","Asuka 881328",4037,"Valid","LL3.2",13.09,"Found",1988,-72,26,"(-72.0, 26.0)"
"2604","Asuka 881329",4038,"Valid","H3.4",39.25,"Found",1988,-72,26,"(-72.0, 26.0)"
"2605","Asuka 881330",4039,"Valid","H6",14.99,"Found",1988,-72,26,"(-72.0, 26.0)"
"2606","Asuka 881331",4040,"Valid","H4",32.854,"Found",1988,-72,26,"(-72.0, 26.0)"
"2607","Asuka 881332",4041,"Valid","H4",134.72,"Found",1988,-72,26,"(-72.0, 26.0)"
"2608","Asuka 881334",4043,"Valid","CM2",34.05,"Found",1988,-72,26,"(-72.0, 26.0)"
"2609","Asuka 881337",4046,"Valid","H4",62.09,"Found",1988,-72,26,"(-72.0, 26.0)"
"2610","Asuka 881338",4047,"Valid","H4",11.33,"Found",1988,-72,26,"(-72.0, 26.0)"
"2611","Asuka 881339",4048,"Valid","H5",21.25,"Found",1988,-72,26,"(-72.0, 26.0)"
"2612","Asuka 881340",4049,"Valid","H3",14.91,"Found",1988,-72,26,"(-72.0, 26.0)"
"2613","Asuka 881341",4050,"Valid","H3.8",32.38,"Found",1988,-72,26,"(-72.0, 26.0)"
"2614","Asuka 881342",4051,"Valid","H4",58.46,"Found",1988,-72,26,"(-72.0, 26.0)"
"2615","Asuka 881344",4053,"Valid","LL3.7",18.32,"Found",1988,-72,26,"(-72.0, 26.0)"
"2616","Asuka 881345",4054,"Valid","H5",17.13,"Found",1988,-72,26,"(-72.0, 26.0)"
"2617","Asuka 881346",4055,"Valid","L6",173.32,"Found",1988,-72,26,"(-72.0, 26.0)"
"2618","Asuka 881348",4057,"Valid","L3.8",68.33,"Found",1988,-72,26,"(-72.0, 26.0)"
"2619","Asuka 881350",4059,"Valid","L3.7",52.22,"Found",1988,-72,26,"(-72.0, 26.0)"
"2620","Asuka 881352",4061,"Valid","L6",18.72,"Found",1988,-72,26,"(-72.0, 26.0)"
"2621","Asuka 881354",4063,"Valid","L6",726.09,"Found",1988,-72,26,"(-72.0, 26.0)"
"2622","Asuka 881355",4064,"Valid","H6",122.76,"Found",1988,-72,26,"(-72.0, 26.0)"
"2623","Asuka 881356",4065,"Valid","L6",1403.55,"Found",1988,-72,26,"(-72.0, 26.0)"
"2624","Asuka 881357",4066,"Valid","L/LL3.4",59.11,"Found",1988,-72,26,"(-72.0, 26.0)"
"2625","Asuka 881358",4067,"Valid","H4",42.27,"Found",1988,-72,26,"(-72.0, 26.0)"
"2626","Asuka 881359",4068,"Valid","H5",14.93,"Found",1988,-72,26,"(-72.0, 26.0)"
"2627","Asuka 881360",4069,"Valid","H5",66.48,"Found",1988,-72,26,"(-72.0, 26.0)"
"2628","Asuka 881361",4070,"Valid","H4",50.67,"Found",1988,-72,26,"(-72.0, 26.0)"
"2629","Asuka 881363",4072,"Valid","L4",105.42,"Found",1988,-72,26,"(-72.0, 26.0)"
"2630","Asuka 881365",4074,"Valid","H4",277.04,"Found",1988,-72,26,"(-72.0, 26.0)"
"2631","Asuka 881366",4075,"Valid","L6",13.33,"Found",1988,-72,26,"(-72.0, 26.0)"
"2632","Asuka 881367",4076,"Valid","H4",17.51,"Found",1988,-72,26,"(-72.0, 26.0)"
"2633","Asuka 881370",4079,"Valid","Diogenite",0.9,"Found",1988,-72,26,"(-72.0, 26.0)"
"2634","Asuka 881371",4080,"Valid","Angrite",11.27,"Found",1988,-72,26,"(-72.0, 26.0)"
"2635","Asuka 881372",4081,"Valid","L6",102.09,"Found",1988,-72,26,"(-72.0, 26.0)"
"2636","Asuka 881373",4082,"Valid","L6",135.19,"Found",1988,-72,26,"(-72.0, 26.0)"
"2637","Asuka 881374",4083,"Valid","H3.6",44.95,"Found",1988,-72,26,"(-72.0, 26.0)"
"2638","Asuka 881375",4084,"Valid","L5",173.54,"Found",1988,-72,26,"(-72.0, 26.0)"
"2639","Asuka 881376",4085,"Valid","H4",429.67,"Found",1988,-72,26,"(-72.0, 26.0)"
"2640","Asuka 881377",4086,"Valid","Diogenite",214.9,"Found",1988,-72,26,"(-72.0, 26.0)"
"2641","Asuka 881378",4087,"Valid","H4",17.61,"Found",1988,-72,26,"(-72.0, 26.0)"
"2642","Asuka 881379",4088,"Valid","L6",33.68,"Found",1988,-72,26,"(-72.0, 26.0)"
"2643","Asuka 881380",4089,"Valid","H4",1202.08,"Found",1988,-72,26,"(-72.0, 26.0)"
"2644","Asuka 881381",4090,"Valid","L3.3",477.91,"Found",1988,-72,26,"(-72.0, 26.0)"
"2645","Asuka 881382",4091,"Valid","H3.5",22.05,"Found",1988,-72,26,"(-72.0, 26.0)"
"2646","Asuka 881383",4092,"Valid","H4",212.35,"Found",1988,-72,26,"(-72.0, 26.0)"
"2647","Asuka 881385",4094,"Valid","L6",313.86,"Found",1988,-72,26,"(-72.0, 26.0)"
"2648","Asuka 881386",4095,"Valid","H3.8",21.57,"Found",1988,-72,26,"(-72.0, 26.0)"
"2649","Asuka 881387",4096,"Valid","H3.8",24.37,"Found",1988,-72,26,"(-72.0, 26.0)"
"2650","Asuka 881388",4097,"Valid","Eucrite-mmict",16.92,"Found",1988,-72,26,"(-72.0, 26.0)"
"2651","Asuka 881389",4098,"Valid","L6",47.33,"Found",1988,-72,26,"(-72.0, 26.0)"
"2652","Asuka 881390",4099,"Valid","H4",456.13,"Found",1988,-72,26,"(-72.0, 26.0)"
"2653","Asuka 881391",4100,"Valid","H4",30.46,"Found",1988,-72,26,"(-72.0, 26.0)"
"2654","Asuka 881392",4101,"Valid","H6",51.49,"Found",1988,-72,26,"(-72.0, 26.0)"
"2655","Asuka 881394",4103,"Valid","Eucrite-cm",70.92,"Found",1988,-72,26,"(-72.0, 26.0)"
"2656","Asuka 881395",4104,"Valid","L6",2140.93,"Found",1988,-72,26,"(-72.0, 26.0)"
"2657","Asuka 881396",4105,"Valid","H4",141.38,"Found",1988,-72,26,"(-72.0, 26.0)"
"2658","Asuka 881397",4106,"Valid","LL3.3",38.5,"Found",1988,-72,26,"(-72.0, 26.0)"
"2659","Asuka 881399",4108,"Valid","L3.3",18.31,"Found",1988,-72,26,"(-72.0, 26.0)"
"2660","Asuka 881400",4109,"Valid","H3.8",698.02,"Found",1988,-72,26,"(-72.0, 26.0)"
"2661","Asuka 881401",4110,"Valid","L6",10.38,"Found",1988,-72,26,"(-72.0, 26.0)"
"2662","Asuka 881402",4111,"Valid","L3.8",74.11,"Found",1988,-72,26,"(-72.0, 26.0)"
"2663","Asuka 881403",4112,"Valid","Eucrite",12.69,"Found",1988,-72,26,"(-72.0, 26.0)"
"2664","Asuka 881404",4113,"Valid","L6",330.11,"Found",1988,-72,26,"(-72.0, 26.0)"
"2665","Asuka 881405",4114,"Valid","L3.8",88.17,"Found",1988,-72,26,"(-72.0, 26.0)"
"2666","Asuka 881406",4115,"Valid","EH3",16.49,"Found",1988,-72,26,"(-72.0, 26.0)"
"2667","Asuka 881407",4116,"Valid","H4",307.28,"Found",1988,-72,26,"(-72.0, 26.0)"
"2668","Asuka 881408",4117,"Valid","LL3.5",24.86,"Found",1988,-72,26,"(-72.0, 26.0)"
"2669","Asuka 881410",4119,"Valid","H6",12.35,"Found",1988,-72,26,"(-72.0, 26.0)"
"2670","Asuka 881411",4120,"Valid","H3.7",56.93,"Found",1988,-72,26,"(-72.0, 26.0)"
"2671","Asuka 881412",4121,"Valid","L3.7",43.65,"Found",1988,-72,26,"(-72.0, 26.0)"
"2672","Asuka 881413",4122,"Valid","Eucrite-br",16.46,"Found",1988,-72,26,"(-72.0, 26.0)"
"2673","Asuka 881414",4123,"Valid","H4",50.17,"Found",1988,-72,26,"(-72.0, 26.0)"
"2674","Asuka 881415",4124,"Valid","H4",63.19,"Found",1988,-72,26,"(-72.0, 26.0)"
"2675","Asuka 881416",4125,"Valid","H4",48.69,"Found",1988,-72,26,"(-72.0, 26.0)"
"2676","Asuka 881418",4127,"Valid","LL3.9",26.5,"Found",1988,-72,26,"(-72.0, 26.0)"
"2677","Asuka 881420",4129,"Valid","H3.9",29.36,"Found",1988,-72,26,"(-72.0, 26.0)"
"2678","Asuka 881421",4130,"Valid","H4",401.7,"Found",1988,-72,26,"(-72.0, 26.0)"
"2679","Asuka 881424",4133,"Valid","H5",17.71,"Found",1988,-72,26,"(-72.0, 26.0)"
