,Cluster,mass,fell_found,year,latitude,longitude,group,chondrite,type,lc_sample
3384,4,7000.0,Found,1954,34.43333,-102.51667,L,Chondrite,Stony,2
3389,4,13000.0,Found,1966,34.19333,-103.575,L,Chondrite,Stony,2
3392,4,9500.0,Found,1967,32.8,-101.11667,L,Chondrite,Stony,2
3397,4,26100.0,Found,1957,33.50667,-97.65139,L,Chondrite,Stony,2
3398,4,26600.0,Found,1957,33.49556,-97.58861,L,Chondrite,Stony,12
3401,4,26000.0,Found,1980,-30.98333,127.88333,L,Chondrite,Stony,14
3403,4,64.0,Found,1970,-30.46667,128.2,L,Chondrite,Stony,2
3405,4,47.3,Found,1977,-30.63333,128.125,L,Chondrite,Stony,2
3406,4,910.0,Found,1979,-30.785,128.01667,H,Chondrite,Stony,2
3407,4,122.6,Found,1979,-30.75,127.99167,L,Chondrite,Stony,14
3408,4,1000.0,Found,1979,-30.15,128.08333,L,Chondrite,Stony,2
3409,4,359.0,Found,1982,-30.11667,127.86667,L,Chondrite,Stony,14
3412,4,26.9,Found,1982,-30.15,128.08333,L,Chondrite,Stony,2
3451,4,4700.0,Found,1977,32.33333,-102.745,L,Chondrite,Stony,2
3455,4,108.0,Found,1888,38.5,-100.0,L,Chondrite,Stony,13
3457,4,6647.0,Found,1963,38.5,-105.5,L,Chondrite,Stony,13
3459,4,21900.0,Found,1981,34.54,-102.56833,L,Chondrite,Stony,2
3499,4,531.0,Found,1927,46.7,32.6,L,Chondrite,Stony,2
3506,4,1750000.0,Found,1954,19.22778,56.14278,L,Chondrite,Stony,14
3535,4,47000.0,Found,1974,33.18139,-102.40139,L,Chondrite,Stony,2
3536,4,3628.0,Found,1923,39.35,-101.66667,L,Chondrite,Stony,2
3574,4,82000.0,Found,1912,39.93333,-99.21667,L,Chondrite,Stony,2
3608,4,6800.0,Found,1982,37.28333,-113.78333,L,Chondrite,Stony,13
3610,4,46.0,Found,1976,-30.46667,126.18333,L,Chondrite,Stony,14
3630,4,890.6,Found,1958,19.91667,56.25,L,Chondrite,Stony,14
3631,4,1132.0,Found,1958,19.91667,56.25,L,Chondrite,Stony,14
3632,4,610.0,Found,1936,34.05,-101.75,L,Chondrite,Stony,2
3637,4,68000.0,Found,1966,-28.48333,148.25,L,Chondrite,Stony,2
3638,4,2700.0,Found,1965,31.59333,-98.25,Chondrite,Chondrite,Stony,2
3897,4,530.0,Found,1979,28.613,12.94717,L,Chondrite,Stony,14
3971,4,2505.0,Found,1972,34.59333,-101.99333,Chondrite,Chondrite,Stony,2
3972,4,884.3,Found,1971,34.58333,-102.05,Chondrite,Chondrite,Stony,2
3973,4,16300.0,Found,1971,34.80167,-101.56667,EL,Chondrite,Stony,2
3976,4,3075.0,Found,1941,45.5,-103.5,L,Chondrite,Stony,2
3977,4,13000.0,Found,1972,37.06667,-98.66167,L,Chondrite,Stony,2
3993,4,3263.0,Found,1945,38.33333,-101.71167,L,Chondrite,Stony,2
3996,4,2100.0,Found,1967,35.94167,-102.16,L,Chondrite,Stony,2
3999,4,36000.0,Found,1909,33.21333,-99.73167,L,Chondrite,Stony,15
4012,4,15500.0,Found,1975,40.45667,-102.57834,"H,L, or LL",Chondrite,Stony,2
4014,4,4500.0,Found,1941,40.51667,-101.03333,L,Chondrite,Stony,2
4024,4,2276.0,Found,1970,33.795,-102.24167,Chondrite,Chondrite,Stony,2
4025,4,32000.0,Found,1909,-31.73333,146.4,L,Chondrite,Stony,2
4034,4,3060.0,Found,1894,40.33333,-99.03333,L,Chondrite,Stony,2
4036,4,50000.0,Found,1927,-32.36667,-60.15,L,Chondrite,Stony,2
4069,4,314.0,Found,1985,31.91667,-106.15,L,Chondrite,Stony,14
4072,4,1074.0,Found,1979,-30.56667,129.63333,L,Chondrite,Stony,14
4133,4,74600.0,Found,1962,36.56,-97.66667,LL,Chondrite,Stony,2
4146,4,5465.0,Found,1969,28.60417,1.04167,L,Chondrite,Stony,14
4179,4,31500.0,Found,1931,40.25,-110.08333,L,Chondrite,Stony,2
4189,4,72000.0,Found,1945,27.12917,8.66722,L,Chondrite,Stony,14
4214,4,6800.0,Found,1954,42.63333,-114.83333,L,Chondrite,Stony,2
4215,4,29600.0,Found,1894,38.76667,-100.73333,L,Chondrite,Stony,13
4308,4,10400.0,Found,1937,37.55,-101.68333,L,Chondrite,Stony,2
4318,4,57900.0,Found,1983,39.975,-102.26667,L,Chondrite,Stony,2
4322,4,241.0,Found,1932,30.5,-99.83333,L,Chondrite,Stony,2
4331,4,1874.9,Found,1965,34.62333,-101.91667,L,Chondrite,Stony,2
4333,4,7947.0,Found,1980,34.67167,-101.815,L,Chondrite,Stony,2
4334,4,26760.0,Found,1981,34.67167,-101.815,L,Chondrite,Stony,2
4360,4,115.0,Found,1900,51.11667,57.91667,L,Chondrite,Stony,2
4372,4,23000.0,Found,1893,32.58333,-96.41667,L,Chondrite,Stony,2
4377,4,44300.0,Found,1937,40.46667,-103.03333,LL,Chondrite,Stony,2
4382,4,453.0,Found,1972,33.70833,-103.76667,L,Chondrite,Stony,2
4389,4,142000.0,Found,1939,36.71667,-102.5,L,Chondrite,Stony,2
4413,4,17.3,Found,1973,-30.46667,125.7,L,Chondrite,Stony,2
4419,4,2000.0,Found,1965,52.04667,-107.23333,L,Chondrite,Stony,1
4454,4,2300.0,Found,1966,38.3925,-104.17667,L,Chondrite,Stony,13
4458,4,12500.0,Found,1951,34.35833,-101.73,L,Chondrite,Stony,2
4459,4,2600.0,Found,1966,34.35833,-101.73,L,Chondrite,Stony,2
4460,4,5600.0,Found,1978,34.33833,-101.71667,L,Chondrite,Stony,2
4471,4,55300.0,Found,1886,-34.15,141.78333,L,Chondrite,Stony,13
4505,4,35100.0,Found,1937,38.61667,-101.63333,L,Chondrite,Stony,2
4530,4,2750.0,Found,1961,-37.75,140.3,L,Chondrite,Stony,0
4531,4,23400.0,Found,1919,-31.0,118.5,L,Chondrite,Stony,2
4537,4,10500.0,Found,1956,-33.06667,118.21667,L,Chondrite,Stony,2
4538,4,25850.0,Found,1924,-30.53333,134.75,LL,Chondrite,Stony,2
4541,4,906.0,Found,1989,-31.03333,138.2,L,Chondrite,Stony,2
4542,4,3600.0,Found,1937,35.56667,-100.66667,L,Chondrite,Stony,13
4544,4,46500.0,Found,1955,32.62972,-104.35,L,Chondrite,Stony,13
4563,4,367.0,Found,1977,-29.75,116.43333,L,Chondrite,Stony,2
4566,4,4002.0,Found,1967,-31.46667,126.93333,L,Chondrite,Stony,13
4571,4,8600.0,Found,1970,34.5,-102.75,LL,Chondrite,Stony,2
4584,4,1513.0,Found,1978,61.26667,6.85,L,Chondrite,Stony,8
4589,4,8100.0,Found,1961,39.63333,-100.46722,CV,Chondrite,Stony,2
4590,4,2500.0,Found,1969,39.60833,-100.475,Chondrite,Chondrite,Stony,2
4607,4,2160.0,Found,1972,34.655,-101.64,L,Chondrite,Stony,2
4612,4,4500.0,Found,1937,39.36667,-103.16667,L,Chondrite,Stony,2
4629,4,824.0,Found,1944,34.15,-101.3,L,Chondrite,Stony,13
4638,4,564000.0,Found,1891,39.93333,-99.6,L,Chondrite,Stony,2
4646,4,5600.0,Found,1962,32.9,-102.28333,L,Chondrite,Stony,2
4648,4,861.0,Found,1964,32.98333,-102.38833,Chondrite,Chondrite,Stony,2
4656,4,309.0,Found,1980,33.28944,-102.54306,Chondrite,Chondrite,Stony,2
4661,4,22.0,Found,1968,-34.45,140.56667,L,Chondrite,Stony,13
4665,4,15.8,Found,1963,34.5,-116.95,L,Chondrite,Stony,13
4668,4,37.4,Found,1963,34.5,-116.95,L,Chondrite,Stony,13
4669,4,3.1,Found,1963,34.5,-116.95,L,Chondrite,Stony,13
4675,4,3.8,Found,1968,34.5,-116.95,L,Chondrite,Stony,13
4698,4,861.0,Found,1976,39.11667,-98.68333,Chondrite,Chondrite,Stony,2
4702,4,100000.0,Found,1861,-27.0,-70.0,L,Chondrite,Stony,13
4703,4,31.5,Found,1977,-31.01667,127.21667,L,Chondrite,Stony,13
4708,4,42000.0,Found,1984,34.21667,-103.91667,L,Chondrite,Stony,2
4720,4,2300.0,Found,1879,-46.31667,168.4,L,Chondrite,Stony,2
4722,4,2000.0,Fell,1970,9.5,31.75,L,Chondrite,Stony,2
4731,4,1050.0,Found,1975,-33.56667,136.65,L,Chondrite,Stony,2
4738,4,3388.0,Found,1974,-30.3,131.26667,CK,Chondrite,Stony,2
4777,4,1100.0,Found,1935,33.75,-100.93333,L,Chondrite,Stony,13
4785,4,691.0,Found,1981,33.33139,-102.26889,L,Chondrite,Stony,2
4791,4,1181.6,Found,1929,-28.85,116.28333,LL,Chondrite,Stony,2
4793,4,36400.0,Found,1933,34.38333,-103.61667,L,Chondrite,Stony,2
4796,4,747.0,Found,1969,-33.16667,141.75,L,Chondrite,Stony,2
4798,4,172.0,Found,1969,-32.91667,141.88333,L,Chondrite,Stony,2
4799,4,158.5,Found,1969,-33.13333,141.71667,L,Chondrite,Stony,2
4809,4,6970.0,Found,1977,-32.75833,21.68333,L,Chondrite,Stony,14
4839,4,7464.0,Found,1984,-26.33333,121.0,L,Chondrite,Stony,14
4842,4,34.0,Found,1981,33.63333,-103.33333,L,Chondrite,Stony,2
4845,4,1224.0,Found,1888,-18.5,-44.0,L,Chondrite,Stony,17
4852,4,12000.0,Found,1949,43.31667,-100.76667,L,Chondrite,Stony,2
4861,4,789.2,Found,1968,55.9,66.7,LL,Chondrite,Stony,2
4869,4,116.8,Found,1963,-29.4,139.98333,L,Chondrite,Stony,2
4879,4,14040.0,Found,1965,-30.01667,141.06667,L,Chondrite,Stony,2
4888,4,330.0,Found,1975,34.98333,-106.05,L,Chondrite,Stony,13
4900,4,200000.0,Found,1979,-30.1,28.71667,H,Chondrite,Stony,2
4902,4,32383.0,Found,1967,-33.31667,144.78333,L,Chondrite,Stony,13
4904,4,8810.0,Found,1968,-31.1,138.26667,L,Chondrite,Stony,2
4905,4,304.0,Found,1972,-31.2,138.3,Chondrite,Chondrite,Stony,2
4915,4,850.0,Found,1972,-28.83333,122.18333,L,Chondrite,Stony,2
4949,4,4610.0,Found,1880,-34.1,18.46667,L,Chondrite,Stony,0
4950,4,9716.0,Found,1963,35.63333,-100.13333,L,Chondrite,Stony,13
4962,4,30.6,Found,1982,-30.01667,127.60833,L,Chondrite,Stony,14
4963,4,57.1,Found,1982,-30.8,127.61667,L,Chondrite,Stony,14
4964,4,25.2,Found,1982,-30.8,127.61667,L,Chondrite,Stony,14
4965,4,26.6,Found,1982,-30.01667,127.7,L,Chondrite,Stony,14
4982,4,18.4,Found,1936,34.91667,-117.83333,L,Chondrite,Stony,15
4983,4,223.0,Found,1936,34.91667,-117.83333,L,Chondrite,Stony,15
4989,4,5397.0,Found,1969,28.95,-97.40278,Chondrite,Chondrite,Stony,2
4998,4,1050.0,Found,1982,42.83333,120.66667,L,Chondrite,Stony,2
4999,4,5000.0,Found,1980,29.36667,79.43333,L,Chondrite,Stony,15
5012,4,1694.0,Found,1944,-29.5,144.06667,L,Chondrite,Stony,2
5014,4,5500.0,Found,1915,-31.0,124.83333,L,Chondrite,Stony,2
5022,4,25000.0,Found,1939,37.45,-98.41667,L,Chondrite,Stony,2
5026,4,44.0,Found,1938,34.5,-102.25,L,Chondrite,Stony,2
5027,4,3600.0,Found,1967,34.5,-102.25,L,Chondrite,Stony,2
5035,4,1793.0,Found,1976,34.04472,-102.79917,Chondrite,Chondrite,Stony,2
5036,4,13800.0,Found,1948,34.8,-118.5,L,Chondrite,Stony,15
5042,4,82000.0,Found,1894,38.5,-99.6,L,Chondrite,Stony,13
5053,4,8000.0,Found,1917,39.66667,-100.0,L,Chondrite,Stony,2
5060,4,100.3,Found,1972,33.11667,-102.11667,Chondrite,Chondrite,Stony,2
5061,4,200.0,Found,1975,33.11833,-102.11333,Chondrite,Chondrite,Stony,2
5074,4,786.0,Found,1970,-31.51667,117.96667,L,Chondrite,Stony,2
5085,4,283.5,Found,1962,-37.31667,139.85,L,Chondrite,Stony,0
5086,4,3200.0,Found,1940,39.81667,-100.2,L,Chondrite,Stony,2
5148,4,1145.0,Found,1979,29.91667,-5.58333,H,Chondrite,Stony,2
5149,4,330.0,Found,1979,29.91667,-5.58333,L,Chondrite,Stony,2
5151,4,390.0,Found,1979,32.05,-3.03333,Rumuruti,Chondrite,Stony,13
5152,4,305.0,Found,1979,32.05,-3.03333,LL,Chondrite,Stony,13
5153,4,42000.0,Found,1979,32.05,-3.03333,L,Chondrite,Stony,13
5154,4,436.0,Found,1979,27.16667,-9.5,H,Chondrite,Stony,2
5155,4,370.0,Found,1979,27.16667,-9.5,H,Chondrite,Stony,2
5156,4,1091.0,Found,1979,27.16667,-9.5,L,Chondrite,Stony,2
5157,4,27000.0,Found,1979,31.83333,-2.93333,H,Chondrite,Stony,2
5178,4,390.0,Found,1979,31.59167,-5.76667,EL,Chondrite,Stony,2
5222,4,1200.0,Found,1979,30.23333,-5.86667,LL,Chondrite,Stony,2
5246,4,2000.0,Found,1999,31.41667,-4.18333,L,Chondrite,Stony,11
5280,4,40.0,Found,1986,-30.78333,126.45,LL,Chondrite,Stony,2
5281,4,28.3,Found,1986,-30.78333,126.45,L,Chondrite,Stony,2
5288,4,75.3,Found,1968,-31.58333,127.7,L,Chondrite,Stony,2
5292,4,2500.0,Found,1911,39.8,-100.51667,LL,Chondrite,Stony,2
5312,4,1000.0,Found,1916,26.68333,-80.8,L,Chondrite,Stony,0
5317,4,76.9,Found,1977,-31.35,127.51667,L,Chondrite,Stony,13
5323,4,6690.0,Found,1984,41.2,-103.68333,L,Chondrite,Stony,2
5353,4,540.0,Found,1969,28.29583,0.025,L,Chondrite,Stony,14
5360,4,168400.0,Found,1984,41.2,-103.68333,L,Chondrite,Stony,2
5380,4,380.0,Found,1986,-23.2,-70.43333,L,Chondrite,Stony,13
5381,4,10000.0,Found,1986,-23.2,-70.43333,L,Chondrite,Stony,13
5382,4,25000.0,Found,1986,-23.2,-70.43333,L,Chondrite,Stony,13
5383,4,12800.0,Found,1986,-23.2,-70.43333,L,Chondrite,Stony,13
5384,4,10000.0,Found,1987,-23.2,-70.43333,L,Chondrite,Stony,13
5387,4,10.0,Found,1916,-24.16667,-69.83333,L,Chondrite,Stony,13
5388,4,896.0,Found,1895,-26.68333,-61.08333,L,Chondrite,Stony,16
5393,4,13.6,Found,1965,-32.04167,126.18333,L,Chondrite,Stony,2
5399,4,13000.0,Found,1969,39.11,-100.36167,L,Chondrite,Stony,2
5417,4,2000.0,Fell,1882,52.03333,43.0,Howardite,Achondrite,Stony,2
5422,4,1600.0,Found,1926,32.0,-102.0,L,Chondrite,Stony,2
5424,4,11500.0,Found,1937,40.95,-103.08333,L,Chondrite,Stony,2
5431,4,591.0,Found,1966,33.73,-102.57667,Chondrite,Chondrite,Stony,2
5445,4,4300.0,Found,1868,-34.78333,144.66667,LL,Chondrite,Stony,2
5463,4,200.4,Found,1976,-30.41667,138.0,L,Chondrite,Stony,14
5467,4,17900.0,Found,1954,34.0,-115.78333,L,Chondrite,Stony,14
5481,4,631.0,Found,1963,34.125,-101.75667,Chondrite,Chondrite,Stony,2
5482,4,700.0,Found,1979,34.1875,-101.70417,L,Chondrite,Stony,2
5490,4,277.0,Found,1980,-25.78333,137.93333,L,Chondrite,Stony,14
5494,4,800.0,Found,1954,36.5,-104.5,L,Chondrite,Stony,13
5506,4,595.8,Found,1967,34.06667,-103.5,L,Chondrite,Stony,1
5509,4,30.0,Found,1959,39.56667,-98.68333,L,Chondrite,Stony,2
5511,4,2000.0,Found,1965,33.11667,-101.38333,L,Chondrite,Stony,15
5512,4,261000.0,Found,1941,41.23333,-103.3,L,Chondrite,Stony,2
5518,4,83.0,Found,1989,-30.46667,125.46667,L,Chondrite,Stony,2
5525,4,7.7,Found,1944,34.4,-106.85,L,Chondrite,Stony,13
5527,4,66.0,Found,1973,29.9,-112.68333,L,Chondrite,Stony,0
5554,4,12100.0,Found,1982,34.76778,-103.55,LL,Chondrite,Stony,2
5557,4,11400.0,Found,1971,51.8,79.9,L,Chondrite,Stony,13
5583,4,230.0,Found,1948,39.78333,-100.0,L,Chondrite,Stony,2
5604,4,66.5,Found,1974,-30.06667,128.96667,L,Chondrite,Stony,14
5605,4,128.7,Found,1974,-30.06667,128.96667,L,Chondrite,Stony,14
5607,4,42.8,Found,1977,-30.15,128.8,L,Chondrite,Stony,14
5609,4,2050.0,Found,1982,-30.65,128.40833,L,Chondrite,Stony,2
5610,4,221.0,Found,1982,-30.08333,128.81667,L,Chondrite,Stony,14
5614,4,1367.0,Found,1989,-30.5,128.5,L,Chondrite,Stony,2
5635,4,81600.0,Found,1986,36.98667,-97.555,L,Chondrite,Stony,2
5647,4,40800.0,Found,1983,37.22222,-101.68139,LL,Chondrite,Stony,2
5657,4,190.5,Found,1965,-30.36667,126.01667,L,Chondrite,Stony,14
5670,4,1641.0,Found,1980,34.42222,-101.4975,L,Chondrite,Stony,13
5688,4,18.2,Found,1973,33.71667,-103.65,L,Chondrite,Stony,2
5690,4,882.0,Found,1977,34.08333,-103.5,L,Chondrite,Stony,1
5692,4,9.7,Found,1979,34.08333,-103.5,L,Chondrite,Stony,1
5693,4,5.2,Found,1979,34.08333,-103.5,H,Chondrite,Stony,1
5694,4,25.3,Found,1979,34.08333,-103.5,H,Chondrite,Stony,1
5695,4,2.1,Found,1979,34.08333,-103.5,H,Chondrite,Stony,1
5696,4,23.6,Found,1979,33.08333,-103.5,L,Chondrite,Stony,1
5705,4,450.0,Found,1982,34.11667,-103.56667,L,Chondrite,Stony,2
5706,4,528.0,Found,1983,34.13333,-103.56667,L,Chondrite,Stony,2
5710,4,5.6,Found,1984,34.08333,-103.5,H,Chondrite,Stony,1
5711,4,4.3,Found,1984,34.08333,-103.5,L,Chondrite,Stony,1
5712,4,12.4,Found,1984,34.15,-104.01667,L,Chondrite,Stony,13
5714,4,67.3,Found,1984,34.08333,-103.5,L,Chondrite,Stony,1
5715,4,4.9,Found,1984,34.08333,-103.5,H,Chondrite,Stony,1
5718,4,141.1,Found,1968,34.08333,-103.5,H,Chondrite,Stony,1
5719,4,21.8,Found,1968,34.08333,-103.5,L,Chondrite,Stony,1
5720,4,118.5,Found,1968,34.08333,-103.61667,H,Chondrite,Stony,2
5721,4,81.6,Found,1968,34.08333,-103.61667,L,Chondrite,Stony,2
5722,4,65.2,Found,1968,34.08333,-103.61667,H,Chondrite,Stony,2
5723,4,94.3,Found,1968,34.08333,-103.51667,H,Chondrite,Stony,2
5725,4,38.0,Found,1969,34.08333,-103.5,H,Chondrite,Stony,1
5726,4,71.1,Found,1969,34.08333,-103.5,H,Chondrite,Stony,1
5727,4,32.4,Found,1969,34.08333,-103.5,L,Chondrite,Stony,1
5728,4,32.6,Found,1969,34.08333,-103.51667,H,Chondrite,Stony,2
5729,4,52.1,Found,1969,34.08333,-103.61667,H,Chondrite,Stony,2
5730,4,439.1,Found,1970,34.25,-103.51667,L,Chondrite,Stony,2
