,Cluster,mass,fell_found,year,latitude,longitude,group,chondrite,type,lc_sample
88,1,110.0,Found,1990,27.53333,3.86667,LL,Chondrite,Stony,11
89,1,208.0,Found,1990,27.5,3.48333,CV,Chondrite,Stony,11
90,1,690.0,Found,1990,27.48333,3.63333,L,Chondrite,Stony,11
93,1,173.0,Found,1990,27.66667,4.18333,CV,Chondrite,Stony,11
94,1,163.0,Found,1990,27.7,4.26667,CR,Chondrite,Stony,11
95,1,200.0,Found,1990,27.75,4.43333,L,Chondrite,Stony,11
98,1,3487.0,Found,1990,27.45,4.11667,LL,Chondrite,Stony,11
100,1,420.0,Found,1990,27.71667,4.13333,L,Chondrite,Stony,11
101,1,82.0,Found,1990,27.73333,4.43333,Chondrite,Chondrite,Stony,11
103,1,572.0,Found,1990,27.61667,4.2,L,Chondrite,Stony,11
104,1,63.0,Found,1990,27.51667,3.96667,CR,Chondrite,Stony,11
108,1,452.0,Found,1990,27.53333,4.16667,L,Chondrite,Stony,11
109,1,346.0,Found,1990,27.66667,4.46667,L,Chondrite,Stony,11
112,1,392.0,Found,1990,27.55,4.13333,L,Chondrite,Stony,11
113,1,1390.0,Found,1990,27.5,3.9,LL,Chondrite,Stony,11
114,1,105.0,Found,1990,27.45,3.75,L,Chondrite,Stony,11
117,1,107.0,Found,1990,27.48333,3.8,L,Chondrite,Stony,11
119,1,216.0,Found,1990,27.65,4.03333,LL,Chondrite,Stony,11
120,1,2906.0,Found,1990,27.56667,4.03333,LL,Chondrite,Stony,11
121,1,43.0,Found,1990,27.6,3.96667,CR,Chondrite,Stony,11
123,1,345.0,Found,1990,27.73333,4.16667,L,Chondrite,Stony,11
125,1,752.0,Found,1990,27.66667,4.2,L,Chondrite,Stony,11
127,1,861.0,Found,1990,27.65,4.3,LL,Chondrite,Stony,11
128,1,427.0,Found,1990,27.68333,4.33333,L,Chondrite,Stony,11
129,1,235.0,Found,1990,27.5,3.66667,L,Chondrite,Stony,11
131,1,542.0,Found,1990,27.6,4.05,LL,Chondrite,Stony,11
132,1,3380.0,Found,1990,27.68333,4.35,L,Chondrite,Stony,11
133,1,280.0,Found,1990,27.51667,3.8,LL,Chondrite,Stony,11
134,1,699.0,Found,1990,27.7,4.3,L,Chondrite,Stony,11
135,1,163.0,Found,1990,27.5,4.3,L,Chondrite,Stony,11
138,1,171.0,Found,1990,27.58333,3.96667,LL,Chondrite,Stony,11
140,1,362.0,Found,1990,27.5,3.83333,L,Chondrite,Stony,11
141,1,1161.0,Found,1990,27.76667,4.53333,L,Chondrite,Stony,11
145,1,941.0,Found,1990,27.66667,4.08333,L,Chondrite,Stony,11
146,1,143.0,Found,1990,27.56667,4.08333,CR,Chondrite,Stony,11
147,1,171.0,Found,1990,27.56667,4.08333,L,Chondrite,Stony,11
149,1,91.0,Found,1990,27.56667,4.35,L,Chondrite,Stony,11
150,1,417.0,Found,1990,27.66667,4.45,L,Chondrite,Stony,11
151,1,186.0,Found,1990,27.66667,4.28333,L,Chondrite,Stony,11
152,1,869.0,Found,1990,27.66667,4.28333,L,Chondrite,Stony,11
154,1,140.0,Found,1990,27.6,4.11667,L,Chondrite,Stony,11
156,1,394.0,Found,1990,27.58333,4.05,LL,Chondrite,Stony,11
162,1,206.0,Found,1990,27.66667,4.25,L,Chondrite,Stony,11
163,1,240.0,Found,1990,27.66667,4.23333,L,Chondrite,Stony,11
164,1,1072.0,Found,1990,27.66667,4.23333,L,Chondrite,Stony,11
167,1,433.0,Found,1990,27.46667,3.71667,LL,Chondrite,Stony,11
174,1,157.0,Found,1990,27.51667,4.0,L,Chondrite,Stony,11
175,1,211.0,Found,1990,27.6,3.98333,L,Chondrite,Stony,11
178,1,766.0,Found,1990,27.66667,4.16667,L,Chondrite,Stony,11
180,1,127.0,Found,1990,27.48333,3.86667,LL,Chondrite,Stony,11
181,1,153.0,Found,1990,27.48333,3.85,LL,Chondrite,Stony,11
182,1,320.0,Found,1990,27.48333,3.85,LL,Chondrite,Stony,11
183,1,721.0,Found,1990,27.48333,3.85,LL,Chondrite,Stony,11
185,1,163.0,Found,1990,27.46667,3.75,L,Chondrite,Stony,11
187,1,245.0,Found,1990,27.66667,4.2,L,Chondrite,Stony,11
188,1,166.0,Found,1990,27.7,4.35,CH,Chondrite,Stony,11
191,1,109.0,Found,1990,27.53333,3.83333,LL,Chondrite,Stony,11
192,1,315.0,Found,1990,27.46667,3.86667,CR,Chondrite,Stony,11
193,1,234.0,Found,1990,27.46667,3.9,CR,Chondrite,Stony,11
196,1,4439.0,Found,1990,27.7,4.3,L,Chondrite,Stony,11
197,1,188.0,Found,1990,27.7,4.3,L,Chondrite,Stony,11
199,1,157.0,Found,1990,27.56667,3.95,LL,Chondrite,Stony,11
203,1,115.0,Found,1991,27.55583,4.14,L,Chondrite,Stony,11
205,1,215.0,Found,1991,27.48028,3.85139,L,Chondrite,Stony,11
207,1,55.0,Found,1991,27.59222,3.91806,L,Chondrite,Stony,11
208,1,389.0,Found,1991,27.50889,4.60167,CO,Chondrite,Stony,11
213,1,105.0,Found,1991,27.68806,4.37194,CH,Chondrite,Stony,11
214,1,510.0,Found,1991,27.50472,3.88194,LL,Chondrite,Stony,11
215,1,475.0,Found,1991,27.50472,3.88194,CR,Chondrite,Stony,11
219,1,526.0,Found,1991,27.68111,4.30694,L,Chondrite,Stony,11
220,1,612.0,Found,1991,27.69,4.37861,CH,Chondrite,Stony,11
221,1,107.0,Found,1991,27.64028,4.17056,L,Chondrite,Stony,11
222,1,293.0,Found,1991,27.59972,4.90361,L,Chondrite,Stony,11
223,1,174.0,Found,1991,27.59444,3.88583,Rumuruti,Chondrite,Stony,11
224,1,114.0,Found,1991,27.54472,3.74306,L,Chondrite,Stony,11
229,1,1398.0,Found,1991,27.54194,3.82778,LL,Chondrite,Stony,11
234,1,2285.0,Found,1991,27.57389,4.11972,L,Chondrite,Stony,11
242,1,81.0,Found,1991,27.51056,3.89111,LL,Chondrite,Stony,11
246,1,342.0,Found,1991,27.49833,3.69444,L,Chondrite,Stony,11
247,1,86.0,Found,1991,27.51583,3.72722,L,Chondrite,Stony,11
248,1,318.0,Found,1991,27.52111,3.77333,L,Chondrite,Stony,11
251,1,923.0,Found,1991,27.69222,3.32167,L,Chondrite,Stony,11
252,1,60.0,Found,1991,27.63611,4.03139,L,Chondrite,Stony,11
253,1,402.0,Found,1991,27.63556,4.02528,L,Chondrite,Stony,11
256,1,202.0,Found,1991,27.50972,3.88056,LL,Chondrite,Stony,11
257,1,146.0,Found,1991,27.51111,3.88444,L,Chondrite,Stony,11
258,1,47.0,Found,1991,27.51361,3.89694,LL,Chondrite,Stony,11
259,1,99.0,Found,1991,27.52222,3.94694,L,Chondrite,Stony,11
260,1,124.0,Found,1991,27.64611,4.39722,L,Chondrite,Stony,11
266,1,73.0,Found,1991,27.70917,4.42083,L,Chondrite,Stony,11
268,1,438.0,Found,1991,27.69111,4.3375,L,Chondrite,Stony,11
269,1,243.0,Found,1991,27.69472,4.30639,LL,Chondrite,Stony,11
271,1,518.0,Found,1991,27.72722,4.17056,L,Chondrite,Stony,11
272,1,229.0,Found,1991,27.51056,3.71306,LL,Chondrite,Stony,11
273,1,764.0,Found,1991,27.51389,3.87528,LL,Chondrite,Stony,11
274,1,276.0,Found,1991,27.51472,3.86556,LL,Chondrite,Stony,11
275,1,298.0,Found,1991,27.51861,3.85722,CR,Chondrite,Stony,11
277,1,63.0,Found,1991,27.57028,4.075,CV,Chondrite,Stony,11
285,1,177.0,Found,1991,27.53528,3.91278,L,Chondrite,Stony,11
286,1,165.0,Found,1991,27.54222,3.88444,L,Chondrite,Stony,11
292,1,59.0,Found,1992,27.61667,4.19056,EH or EL,Chondrite,Stony,11
293,1,55.0,Found,1992,27.59139,3.98806,L,Chondrite,Stony,11
294,1,76.0,Found,1992,27.47417,3.86417,CR,Chondrite,Stony,11
295,1,213.0,Found,1992,27.54528,4.04861,L,Chondrite,Stony,11
298,1,198.0,Found,1992,27.66583,4.19056,LL,Chondrite,Stony,11
300,1,217.0,Found,1992,27.48333,3.91556,LL,Chondrite,Stony,11
301,1,121.0,Found,1992,27.58278,4.0,LL,Chondrite,Stony,11
302,1,43.0,Found,1992,27.63361,4.04139,L,Chondrite,Stony,11
303,1,2000.0,Found,1992,27.70917,4.17444,L,Chondrite,Stony,11
304,1,180.0,Found,1992,27.6825,4.42028,LL,Chondrite,Stony,11
310,1,369.0,Found,1992,27.68722,4.18361,L,Chondrite,Stony,11
311,1,129.0,Found,1992,27.42889,3.82,L,Chondrite,Stony,11
312,1,520.0,Found,1992,27.49083,3.89778,L,Chondrite,Stony,11
314,1,185.0,Found,1992,27.64556,4.20444,L,Chondrite,Stony,11
317,1,364.0,Found,1992,27.57861,3.96889,L,Chondrite,Stony,11
320,1,506.0,Found,1992,27.69972,4.18611,LL,Chondrite,Stony,11
324,1,2393.0,Found,1992,27.55194,3.81611,L,Chondrite,Stony,11
327,1,25.0,Found,2001,27.55917,4.093,L,Chondrite,Stony,11
328,1,117.0,Found,2001,27.503,3.8795,LL,Chondrite,Stony,11
330,1,139.0,Found,1989,27.5,3.61667,L,Chondrite,Stony,14
332,1,180.07,Found,2001,27.73333,4.21667,CV,Chondrite,Stony,11
333,1,30000.0,Found,2001,27.58333,4.1,L,Chondrite,Stony,11
334,1,490.0,Found,2001,27.65,4.03333,L,Chondrite,Stony,11
335,1,750.0,Found,2001,27.58333,4.01667,CM,Chondrite,Stony,11
336,1,115.02,Found,2001,27.73333,4.13333,CO,Chondrite,Stony,11
337,1,489.0,Found,2001,27.56667,4.06667,CO,Chondrite,Stony,11
338,1,211.25,Found,2002,27.65,4.38333,L,Chondrite,Stony,11
340,1,19400.0,Found,2002,27.61667,4.06667,L,Chondrite,Stony,11
341,1,360.0,Found,2002,27.68333,4.26667,L,Chondrite,Stony,11
344,1,173.15,Found,2002,27.58333,4.3,L,Chondrite,Stony,11
345,1,1276.0,Found,2002,27.59056,4.66278,L,Chondrite,Stony,11
348,1,53.0,Found,2002,27.46472,3.81417,LL,Chondrite,Stony,11
349,1,546.0,Found,2002,27.59056,4.66278,LL,Chondrite,Stony,11
350,1,1165.0,Found,2001,27.68333,4.3,L,Chondrite,Stony,11
351,1,8750.0,Found,2001,27.97933,4.27817,L,Chondrite,Stony,11
354,1,211.0,Found,2001,27.7,4.13333,L,Chondrite,Stony,11
355,1,873.0,Found,2001,27.76667,4.01667,L,Chondrite,Stony,11
357,1,252.0,Found,2001,27.5005,3.88233,LL,Chondrite,Stony,11
358,1,161.0,Found,2002,27.58967,3.781,LL,Chondrite,Stony,11
360,1,62.0,Found,2001,27.50083,4.87467,LL,Chondrite,Stony,11
365,1,389.9,Found,2002,27.58163,4.29388,LL,Chondrite,Stony,11
377,1,407.0,Found,1990,27.81667,0.13333,L,Chondrite,Stony,11
378,1,287.0,Found,1990,27.13333,0.2,LL,Chondrite,Stony,11
379,1,360.0,Found,2001,20.5,9.0,EL,Chondrite,Stony,11
381,1,2200.0,Found,2002,18.61042,10.4941,LL,Chondrite,Stony,11
393,1,236.0,Found,1990,26.96667,4.4,L,Chondrite,Stony,11
394,1,809.0,Found,1990,27.36667,4.5,L,Chondrite,Stony,11
397,1,435.0,Found,1992,27.57639,4.52528,L,Chondrite,Stony,11
399,1,79.0,Found,1992,27.47889,4.19806,L,Chondrite,Stony,11
400,1,1446.0,Found,1992,27.42861,4.12417,L,Chondrite,Stony,11
401,1,367.0,Found,1993,27.36056,4.94472,H,Chondrite,Stony,11
404,1,364.0,Found,1993,27.56972,4.52556,L,Chondrite,Stony,11
405,1,167.0,Found,1993,27.57806,4.3225,L,Chondrite,Stony,11
406,1,1106.0,Found,1993,27.50972,4.16111,L,Chondrite,Stony,11
407,1,177.0,Found,1993,27.59167,4.31694,L,Chondrite,Stony,11
408,1,1000.0,Found,2001,27.4,4.35,L,Chondrite,Stony,11
414,1,24000.0,Fell,1925,19.08333,8.38333,L,Chondrite,Stony,14
416,1,779.0,Fell,1949,29.51667,35.05,L,Chondrite,Stony,14
424,1,41.5,Found,2000,19.42,57.18833,L,Chondrite,Stony,11
426,1,115.42,Found,2002,19.50695,57.11952,L,Chondrite,Stony,11
427,1,260.22,Found,2002,19.54482,57.09807,L,Chondrite,Stony,11
428,1,763.29,Found,2002,19.84057,57.00848,L,Chondrite,Stony,11
429,1,1861.21,Found,2002,19.84067,57.00842,L,Chondrite,Stony,11
430,1,1042.7,Found,2002,19.84128,57.00953,L,Chondrite,Stony,11
431,1,1074.3,Found,2002,19.84203,57.00747,L,Chondrite,Stony,11
433,1,41539.3,Found,2002,19.86785,57.0028,L,Chondrite,Stony,11
434,1,8056.0,Found,2002,19.86607,57.0032,L,Chondrite,Stony,11
435,1,402.75,Found,2003,19.80252,57.32137,L,Chondrite,Stony,11
437,1,700.0,Fell,2001,13.66033,28.96,LL,Chondrite,Stony,11
438,1,6000.0,Fell,1806,44.11667,4.08333,CI,Chondrite,Stony,11
443,1,625.0,Fell,1949,2.0,22.66667,L,Chondrite,Stony,18
445,1,15400.0,Found,1949,41.41667,-104.1,L,Chondrite,Stony,1
455,1,228000.0,Fell,1883,45.26667,10.15,L,Chondrite,Stony,1
458,1,3755.0,Found,1960,19.7,53.96667,L,Chondrite,Stony,14
476,1,4532.0,Found,1934,35.16667,-97.88333,L,Chondrite,Stony,1
478,1,8500.0,Found,1947,40.8,-99.2,L,Chondrite,Stony,1
480,1,3200.0,Fell,1898,44.61667,-70.75,L,Chondrite,Stony,10
481,1,600.0,Fell,1969,48.7,37.5,L,Chondrite,Stony,11
482,1,26.6,Found,1898,49.65,29.63333,L,Chondrite,Stony,1
485,1,367.0,Fell,1822,47.46667,-0.55,L,Chondrite,Stony,1
491,1,3900.0,Found,1972,39.33333,-97.56167,L,Chondrite,Stony,1
495,1,320.0,Fell,1984,40.81056,140.78556,L,Chondrite,Stony,10
497,1,6.1,Found,1938,39.75,-105.2,L,Chondrite,Stony,1
503,1,3200.0,Fell,1803,43.86667,5.38333,L,Chondrite,Stony,12
504,1,19083.0,Found,1940,38.8,-102.2,L,Chondrite,Stony,13
509,1,534.0,Found,2001,38.68867,-109.58517,L,Chondrite,Stony,11
511,1,114.3,Found,1999,18.21233,10.17767,LL,Chondrite,Stony,11
537,1,935.0,Found,1961,21.875,49.71944,L,Chondrite,Stony,14
538,1,2700.0,Found,1846,26.0,92.0,L,Chondrite,Stony,12
541,1,5855.0,Found,1960,21.25417,55.305,L,Chondrite,Stony,14
543,1,1280.0,Fell,1920,25.25417,80.625,L,Chondrite,Stony,1
544,1,94.2,Fell,1896,20.06667,-103.66667,L,Chondrite,Stony,16
547,1,1384.2,Fell,1945,34.31667,-96.15,L,Chondrite,Stony,11
556,1,2000.0,Fell,1842,44.33333,3.23333,L,Chondrite,Stony,11
559,1,50000.0,Fell,1858,43.08333,0.58333,L,Chondrite,Stony,1
564,1,134.0,Fell,1968,2.71667,32.83333,L,Chondrite,Stony,16
567,1,2830.0,Fell,1938,36.8,-108.0,L,Chondrite,Stony,13
571,1,18000.0,Fell,1814,48.6,38.0,L,Chondrite,Stony,11
579,1,3700.0,Fell,1929,35.96667,-82.48333,L,Chondrite,Stony,11
580,1,345.0,Fell,1922,34.5,-88.66667,L,Chondrite,Stony,1
589,1,15000.0,Fell,1892,27.7,76.33333,L,Chondrite,Stony,1
590,1,14.0,Fell,1913,30.4,78.2,L,Chondrite,Stony,12
596,1,367.0,Fell,1704,41.36667,2.16667,Chondrite,Chondrite,Stony,0
601,1,4500.0,Fell,1910,31.61667,76.8,L,Chondrite,Stony,12
613,1,44000.0,Fell,1965,52.56528,-1.33972,L,Chondrite,Stony,1
614,1,44000.0,Fell,1965,52.56528,-1.33972,L,Chondrite,Stony,1
616,1,15500.0,Fell,1994,52.03333,20.93583,L,Chondrite,Stony,11
619,1,86000.0,Fell,1902,38.25,-83.75,L,Chondrite,Stony,11
621,1,611.0,Fell,1916,36.75,-93.5,L,Chondrite,Stony,11
622,1,75000.0,Found,1982,41.81667,-103.36667,L,Chondrite,Stony,1
624,1,652.0,Found,1950,-36.8,143.55,L,Chondrite,Stony,1
631,1,39000.0,Found,1998,30.83333,-3.33333,L,Chondrite,Stony,11
635,1,44400.0,Found,1937,36.21667,-103.65,L,Chondrite,Stony,13
636,1,8.9,Found,1999,35.66117,-115.33333,L,Chondrite,Stony,11
638,1,78800.0,Found,1950,37.31667,-97.25,L,Chondrite,Stony,1
651,1,19000.0,Fell,2001,32.86667,10.8,L,Chondrite,Stony,11
657,1,45000.0,Fell,2002,30.0,-7.0,LL,Chondrite,Stony,11
658,1,17000.0,Found,1951,53.05,8.1,L,Chondrite,Stony,1
660,1,2250.0,Found,1843,46.75,36.81667,L,Chondrite,Stony,13
662,1,1440.0,Fell,1811,41.68333,-3.8,L,Chondrite,Stony,13
668,1,2000.0,Fell,1859,43.21667,-0.23333,L,Chondrite,Stony,11
670,1,18.0,Fell,1877,20.88333,74.83333,L,Chondrite,Stony,1
671,1,100.0,Fell,1893,20.83333,71.46667,L,Chondrite,Stony,0
679,1,893.0,Found,1962,-30.13333,126.36667,L,Chondrite,Stony,14
698,1,2381.0,Fell,1906,36.83333,-97.33333,L,Chondrite,Stony,1
700,1,1896.4,Found,1974,52.77,-106.89667,L,Chondrite,Stony,1
710,1,95.0,Found,1999,40.26752,-118.94308,L,Chondrite,Stony,11
711,1,113.0,Found,1999,40.27537,-118.9461,L,Chondrite,Stony,11
712,1,7200.0,Found,1999,40.28563,-118.94657,L,Chondrite,Stony,11
713,1,355.0,Found,1999,40.28338,-118.94808,L,Chondrite,Stony,11
714,1,324.0,Found,1999,40.28247,-118.94872,L,Chondrite,Stony,11
716,1,153300.0,Found,1878,29.87861,-96.87222,L,Chondrite,Stony,12
722,1,56.0,Fell,1804,23.0,-102.0,L,Chondrite,Stony,15
739,1,8600.0,Fell,1894,21.95,78.03333,L,Chondrite,Stony,16
741,1,7000.0,Fell,1852,48.15,24.28333,L,Chondrite,Stony,9
743,1,2126.0,Found,1930,33.26667,-116.38333,L,Chondrite,Stony,14
745,1,614.0,Fell,1823,51.33333,33.88333,L,Chondrite,Stony,10
746,1,374.0,Found,1969,28.3125,0.23333,L,Chondrite,Stony,14
749,1,5460.0,Fell,1969,54.56667,-6.33333,L,Chondrite,Stony,0
751,1,2270.0,Found,1962,48.68333,-97.16667,L,Chondrite,Stony,1
752,1,1300.0,Found,1972,48.78333,-97.35,L,Chondrite,Stony,1
755,1,762.0,Fell,1886,40.5,-80.08333,L,Chondrite,Stony,1
756,1,927.0,Found,1937,31.05,-99.46667,L,Chondrite,Stony,15
762,1,7250.0,Fell,1855,53.4,9.1,"H,L, or LL",Chondrite,Stony,11
768,1,1773.0,Found,1940,34.35,-101.4,L,Chondrite,Stony,13
772,1,34000.0,Found,1994,-31.83333,141.76667,L,Chondrite,Stony,11
781,1,83000.0,Found,1998,38.295,-121.405,L,Chondrite,Stony,11
782,1,303000.0,Fell,1960,53.9,-112.88333,L,Chondrite,Stony,1
799,1,20.4,Found,1966,-31.96667,125.83333,L,Chondrite,Stony,13
800,1,25000.0,Fell,1946,40.2,29.23333,L,Chondrite,Stony,1
801,1,5000.0,Fell,1863,46.45,25.78333,L,Chondrite,Stony,10
817,1,12900.0,Found,1961,37.03333,-97.625,L,Chondrite,Stony,1
820,1,40000.0,Found,1958,28.41667,-98.25,L,Chondrite,Stony,15
823,1,280.0,Found,1989,-30.08333,126.61667,L,Chondrite,Stony,14
824,1,36.6,Found,1990,-30.11667,126.91667,CK,Chondrite,Stony,11
826,1,38.0,Found,1992,-30.28333,126.51667,LL,Chondrite,Stony,11
828,1,100.3,Found,1986,-30.31667,126.61667,L,Chondrite,Stony,14
831,1,3.4,Found,1993,-30.1255,126.89,L,Chondrite,Stony,11
832,1,28.7,Found,1993,-30.1255,126.89,L,Chondrite,Stony,11
833,1,215.0,Found,1993,-30.134,126.8915,L,Chondrite,Stony,11
834,1,94.3,Found,1993,-30.13333,126.8905,L,Chondrite,Stony,11
835,1,36.0,Found,1993,-30.12433,126.88667,LL,Chondrite,Stony,11
837,1,3.5,Found,1993,-30.11883,126.88533,L,Chondrite,Stony,11
839,1,12.94,Found,1994,-30.0225,126.552,L,Chondrite,Stony,11
840,1,0.6,Found,1994,-30.07967,126.88917,L,Chondrite,Stony,11
841,1,0.81,Found,1994,-30.07967,126.88917,L,Chondrite,Stony,11
842,1,4.15,Found,1994,-30.06383,126.88417,L,Chondrite,Stony,11
843,1,0.4,Found,1994,-30.0855,126.90117,L,Chondrite,Stony,11
845,1,0.65,Found,1994,-30.09867,126.8855,L,Chondrite,Stony,11
846,1,2.58,Found,1994,-30.09867,126.88533,LL,Chondrite,Stony,11
847,1,1.0,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
848,1,5.2,Found,1994,-30.09167,126.88883,LL,Chondrite,Stony,11
849,1,1.48,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
850,1,1.0,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
851,1,3.01,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
852,1,0.32,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
853,1,2.33,Found,1994,-30.09167,126.88883,LL,Chondrite,Stony,11
854,1,0.95,Found,1994,-30.09167,126.88883,LL,Chondrite,Stony,11
855,1,0.7,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
856,1,0.45,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
857,1,0.41,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
858,1,8.7,Found,1994,-30.1845,126.68367,L,Chondrite,Stony,11
865,1,23680.0,Fell,1991,-7.03333,-40.16667,L,Chondrite,Stony,11
866,1,4000.0,Fell,1964,39.8,26.6,L,Chondrite,Stony,13
903,1,94.0,Fell,1848,44.38333,-68.75,L,Chondrite,Stony,10
906,1,1360.0,Fell,1810,36.5,-79.25,Chondrite,Chondrite,Stony,11
907,1,2700.0,Found,1981,32.14833,-111.11167,L,Chondrite,Stony,13
908,1,3920.0,Found,1965,51.965,-107.43833,L,Chondrite,Stony,1
920,1,3700.0,Fell,1998,28.53333,109.31667,L,Chondrite,Stony,11
928,1,1100.0,Fell,1885,27.28333,79.05,L,Chondrite,Stony,1
932,1,31500.0,Fell,1812,46.68333,1.05,L,Chondrite,Stony,11
938,1,30000.0,Fell,1841,47.93333,2.91667,L,Chondrite,Stony,11
950,1,104800.0,Found,1954,36.5,-104.2,L,Chondrite,Stony,13
960,1,367.0,Fell,1966,-17.35,13.96667,L,Chondrite,Stony,2
961,1,4000.0,Fell,1978,47.47083,0.97667,L,Chondrite,Stony,1
962,1,2000.0,Found,1991,-29.91667,129.83333,L,Chondrite,Stony,11
967,1,367.0,Found,1948,37.85,-100.35,CM,Chondrite,Stony,1
972,1,1050.0,Found,1931,43.7,-104.7,L,Chondrite,Stony,13
976,1,15600.0,Found,1964,34.34667,-101.49,L,Chondrite,Stony,13
986,1,41300.0,Found,1963,34.3,-103.13333,L,Chondrite,Stony,1
994,1,104000.0,Fell,1917,44.9,-90.28333,L,Chondrite,Stony,1
1000,1,469.0,Fell,1994,43.76111,-84.50778,L,Chondrite,Stony,11
1021,1,93500.0,Found,1939,32.0,-101.5,L,Chondrite,Stony,15
1024,1,61.0,Found,1989,-30.25,130.66667,L,Chondrite,Stony,14
1027,1,97.0,Found,1990,-30.24833,130.54083,LL,Chondrite,Stony,11
1028,1,41.8,Found,1991,-30.50683,130.404,L,Chondrite,Stony,11
1032,1,471.0,Found,1991,-30.23433,130.60067,L,Chondrite,Stony,11
1035,1,393.0,Found,1921,-34.81667,147.13333,L,Chondrite,Stony,1
1038,1,2750.0,Found,1905,35.0,-111.0,L,Chondrite,Stony,13
1041,1,116.7,Found,1966,-30.45,126.1,L,Chondrite,Stony,14
1054,1,1160.0,Found,1928,41.36667,-98.63333,L,Chondrite,Stony,1
1060,1,284.0,Found,1980,-30.4,127.43333,L,Chondrite,Stony,14
1065,1,1460.0,Fell,1917,10.2,76.26667,L,Chondrite,Stony,16
1074,1,4255.0,Fell,1902,54.61667,-6.21667,L,Chondrite,Stony,0
1077,1,32.5,Found,1999,35.29575,-117.4668,L,Chondrite,Stony,11
1078,1,95.0,Found,2000,35.2755,-117.47833,L,Chondrite,Stony,11
1079,1,7.5,Found,2000,35.29183,-117.47067,L,Chondrite,Stony,11
1083,1,96.7,Found,2000,35.3114,-117.45342,L,Chondrite,Stony,11
1084,1,18.02,Found,2000,35.28333,-117.48333,L,Chondrite,Stony,11
1086,1,10.5,Found,2000,35.3112,-117.45465,L,Chondrite,Stony,11
1087,1,10.69,Found,2000,35.2758,-117.47877,L,Chondrite,Stony,11
1095,1,6000.0,Fell,1877,38.4,-84.25,LL,Chondrite,Stony,11
1102,1,257000.0,Found,1941,-25.33333,116.18333,L,Chondrite,Stony,14
1106,1,5650.0,Fell,1878,26.91667,83.96667,L,Chondrite,Stony,1
1109,1,2000.0,Fell,1868,34.4,-87.06667,L,Chondrite,Stony,12
1110,1,35.0,Found,1952,29.58333,-3.75,L,Chondrite,Stony,14
1111,1,213.0,Found,1995,27.11767,16.0745,LL,Chondrite,Stony,11
1115,1,1932.0,Found,1995,27.1565,15.9525,CO,Chondrite,Stony,11
1116,1,3130.0,Found,1995,27.16983,15.9255,CO,Chondrite,Stony,11
