,Cluster,mass,fell_found,year,latitude,longitude,group,chondrite,type,lc_sample
571,3,18000.0,Fell,1814,48.6,38.0,L,Chondrite,Stony,11
579,3,3700.0,Fell,1929,35.96667,-82.48333,L,Chondrite,Stony,11
580,3,345.0,Fell,1922,34.5,-88.66667,L,Chondrite,Stony,1
582,3,1000.0,Fell,1907,5.38333,16.38333,CV,Chondrite,Stony,16
588,3,11500.0,Fell,1871,-6.91667,107.6,LL,Chondrite,Stony,1
589,3,15000.0,Fell,1892,27.7,76.33333,L,Chondrite,Stony,1
590,3,14.0,Fell,1913,30.4,78.2,L,Chondrite,Stony,12
591,3,629.0,Fell,1933,-6.33333,106.0,CM,Chondrite,Stony,1
596,3,367.0,Fell,1704,41.36667,2.16667,Chondrite,Chondrite,Stony,0
600,3,17.0,Fell,1886,52.0,9.1,LL,Chondrite,Stony,2
601,3,4500.0,Fell,1910,31.61667,76.8,L,Chondrite,Stony,12
613,3,44000.0,Fell,1965,52.56528,-1.33972,L,Chondrite,Stony,1
614,3,44000.0,Fell,1965,52.56528,-1.33972,L,Chondrite,Stony,1
616,3,15500.0,Fell,1994,52.03333,20.93583,L,Chondrite,Stony,11
619,3,86000.0,Fell,1902,38.25,-83.75,L,Chondrite,Stony,11
620,3,1557.0,Fell,1989,11.08333,-0.18333,LL,Chondrite,Stony,16
621,3,611.0,Fell,1916,36.75,-93.5,L,Chondrite,Stony,11
622,3,75000.0,Found,1982,41.81667,-103.36667,L,Chondrite,Stony,1
624,3,652.0,Found,1950,-36.8,143.55,L,Chondrite,Stony,1
638,3,78800.0,Found,1950,37.31667,-97.25,L,Chondrite,Stony,1
639,3,375.0,Fell,1961,33.6,-96.46667,Chondrite,Chondrite,Stony,2
643,3,367.0,Fell,1937,-32.33333,-64.86667,Chondrite,Chondrite,Stony,2
645,3,3700.0,Fell,1798,25.36667,82.91667,LL,Chondrite,Stony,1
656,3,3880.0,Fell,1943,-26.16667,28.41667,H,Chondrite,Stony,1
658,3,17000.0,Found,1951,53.05,8.1,L,Chondrite,Stony,1
659,3,2840.0,Fell,1949,45.95,-67.55,LL,Chondrite,Stony,10
661,3,18000.0,Fell,1924,11.65,-3.65,Eucrite,Achondrite,Stony,16
662,3,1440.0,Fell,1811,41.68333,-3.8,L,Chondrite,Stony,13
665,3,13.9,Fell,1859,42.53333,-73.83333,H,Chondrite,Stony,1
666,3,13.9,Fell,1859,42.53333,-73.83333,H,Chondrite,Stony,1
668,3,2000.0,Fell,1859,43.21667,-0.23333,L,Chondrite,Stony,11
669,3,1100.0,Fell,1921,33.88333,35.5,LL,Chondrite,Stony,1
670,3,18.0,Fell,1877,20.88333,74.83333,L,Chondrite,Stony,1
671,3,100.0,Fell,1893,20.83333,71.46667,L,Chondrite,Stony,0
672,3,1047.0,Fell,1940,22.68333,90.65,LL,Chondrite,Stony,16
673,3,2500.0,Fell,1905,22.08333,86.9,Howardite,Achondrite,Stony,1
674,3,4000.0,Fell,1827,53.1,23.2,Eucrite,Achondrite,Stony,10
682,3,488.1,Fell,1984,-33.15639,115.67639,H,Chondrite,Stony,1
689,3,6000.0,Fell,1843,34.16667,-80.28333,Aubrite,Achondrite,Stony,12
690,3,1039.0,Fell,1895,25.38333,82.6,LL,Chondrite,Stony,1
693,3,1850.0,Fell,1796,49.78333,30.16667,H,Chondrite,Stony,1
694,3,330000.0,Fell,1899,60.4,25.8,LL,Chondrite,Stony,0
695,3,705.0,Fell,1941,40.91667,-78.08333,L,Chondrite,Stony,2
698,3,2381.0,Fell,1906,36.83333,-97.33333,L,Chondrite,Stony,1
700,3,1896.4,Found,1974,52.77,-106.89667,L,Chondrite,Stony,1
701,3,5100.0,Fell,1909,31.83333,-98.83333,L,Chondrite,Stony,2
702,3,470.0,Fell,1833,49.36667,16.63333,H,Chondrite,Stony,1
705,3,67.8,Fell,1938,40.48,-89.00417,LL,Chondrite,Stony,1
719,3,7500.0,Fell,1977,33.83333,115.83333,LL,Chondrite,Stony,1
722,3,56.0,Fell,1804,23.0,-102.0,L,Chondrite,Stony,15
738,3,1676.0,Fell,1808,44.86667,10.05,LL,Chondrite,Stony,2
739,3,8600.0,Fell,1894,21.95,78.03333,L,Chondrite,Stony,16
740,3,1342.0,Fell,1930,54.23333,52.48333,CM,Chondrite,Stony,1
741,3,7000.0,Fell,1852,48.15,24.28333,L,Chondrite,Stony,9
742,3,500.0,Fell,1812,55.46667,35.86667,H,Chondrite,Stony,1
745,3,614.0,Fell,1823,51.33333,33.88333,L,Chondrite,Stony,10
749,3,5460.0,Fell,1969,54.56667,-6.33333,L,Chondrite,Stony,0
751,3,2270.0,Found,1962,48.68333,-97.16667,L,Chondrite,Stony,1
752,3,1300.0,Found,1972,48.78333,-97.35,L,Chondrite,Stony,1
755,3,762.0,Fell,1886,40.5,-80.08333,L,Chondrite,Stony,1
766,3,219.0,Fell,1933,52.13333,59.31667,Eucrite,Achondrite,Stony,2
782,3,303000.0,Fell,1960,53.9,-112.88333,L,Chondrite,Stony,1
800,3,25000.0,Fell,1946,40.2,29.23333,L,Chondrite,Stony,1
801,3,5000.0,Fell,1863,46.45,25.78333,L,Chondrite,Stony,10
804,3,1500.0,Fell,1852,26.78333,82.83333,Aubrite,Achondrite,Stony,1
807,3,25000.0,Fell,1870,37.98333,-1.16667,LL,Chondrite,Stony,15
809,3,212.0,Fell,1919,43.83889,20.33333,Chondrite,Chondrite,Stony,10
817,3,12900.0,Found,1961,37.03333,-97.625,L,Chondrite,Stony,1
865,3,23680.0,Fell,1991,-7.03333,-40.16667,L,Chondrite,Stony,11
866,3,4000.0,Fell,1964,39.8,26.6,L,Chondrite,Stony,13
867,3,945.0,Fell,1861,41.25,1.66667,H,Chondrite,Stony,1
868,3,34000.0,Fell,1866,43.38333,-5.15,H,Chondrite,Stony,1
879,3,8.0,Fell,1902,38.5,27.0,LL,Chondrite,Stony,15
903,3,94.0,Fell,1848,44.38333,-68.75,L,Chondrite,Stony,10
908,3,3920.0,Found,1965,51.965,-107.43833,L,Chondrite,Stony,1
915,3,1025.0,Fell,1988,26.46667,-105.23333,L,Chondrite,Stony,2
916,3,45.6,Fell,1956,43.2,-96.91667,H,Chondrite,Stony,1
920,3,3700.0,Fell,1998,28.53333,109.31667,L,Chondrite,Stony,11
921,3,0.5,Fell,1814,25.36667,81.66667,H,Chondrite,Stony,1
922,3,8200.0,Fell,1907,25.85,83.48333,LL,Chondrite,Stony,1
923,3,18300.0,Fell,1933,-30.78333,-58.05,L,Chondrite,Stony,2
927,3,8800.0,Fell,1838,20.26667,76.01667,L,Chondrite,Stony,2
928,3,1100.0,Fell,1885,27.28333,79.05,L,Chondrite,Stony,1
929,3,1810.0,Fell,1977,29.08333,111.75,H,Chondrite,Stony,1
932,3,31500.0,Fell,1812,46.68333,1.05,L,Chondrite,Stony,11
936,3,12000.0,Fell,1834,29.48333,75.5,H,Chondrite,Stony,1
938,3,30000.0,Fell,1841,47.93333,2.91667,L,Chondrite,Stony,11
939,3,2945.0,Fell,1925,41.93333,-7.46667,Howardite,Achondrite,Stony,1
944,3,8400.0,Fell,1933,35.03333,-81.88333,LL,Chondrite,Stony,12
945,3,705.0,Fell,1901,46.55,6.81667,L,Chondrite,Stony,2
946,3,1700.0,Fell,1939,50.83333,34.0,Eucrite,Achondrite,Stony,1
949,3,367.0,Fell,1981,17.9,101.63333,H,Chondrite,Stony,16
953,3,303.0,Fell,1938,40.93333,-79.73333,LL,Chondrite,Stony,1
960,3,367.0,Fell,1966,-17.35,13.96667,L,Chondrite,Stony,2
961,3,4000.0,Fell,1978,47.47083,0.97667,L,Chondrite,Stony,1
966,3,1600.0,Fell,1979,-6.95,108.1,L,Chondrite,Stony,1
967,3,367.0,Found,1948,37.85,-100.35,CM,Chondrite,Stony,1
975,3,1455.0,Fell,1984,32.1025,-81.87278,L,Chondrite,Stony,2
986,3,41300.0,Found,1963,34.3,-103.13333,L,Chondrite,Stony,1
994,3,104000.0,Fell,1917,44.9,-90.28333,L,Chondrite,Stony,1
996,3,5200.0,Fell,1838,-33.13333,19.38333,CM,Chondrite,Stony,15
1000,3,469.0,Fell,1994,43.76111,-84.50778,L,Chondrite,Stony,11
1035,3,393.0,Found,1921,-34.81667,147.13333,L,Chondrite,Stony,1
1054,3,1160.0,Found,1928,41.36667,-98.63333,L,Chondrite,Stony,1
1065,3,1460.0,Fell,1917,10.2,76.26667,L,Chondrite,Stony,16
1068,3,78.4,Fell,1936,35.95,-97.58333,CM,Chondrite,Stony,1
1073,3,167.0,Fell,1892,35.63333,-78.13333,H,Chondrite,Stony,1
1074,3,4255.0,Fell,1902,54.61667,-6.21667,L,Chondrite,Stony,0
1099,3,18000.0,Fell,1981,35.61667,8.83333,LL,Chondrite,Stony,2
1106,3,5650.0,Fell,1878,26.91667,83.96667,L,Chondrite,Stony,1
1108,3,1064.0,Fell,1868,-28.2,24.56667,EL,Chondrite,Stony,2
1109,3,2000.0,Fell,1868,34.4,-87.06667,L,Chondrite,Stony,12
2195,3,28.0,Fell,1829,40.25,-74.0,L,Chondrite,Stony,0
2203,3,0.8,Fell,1897,28.56667,77.25,L,Chondrite,Stony,1
2209,3,16400.0,Fell,1911,51.46667,84.76667,L,Chondrite,Stony,8
2218,3,230.0,Fell,1967,39.7825,-104.93056,L,Chondrite,Stony,1
2227,3,1140.0,Fell,1994,24.225,76.525,L,Chondrite,Stony,11
2230,3,1800.0,Fell,1848,14.88333,75.6,Chondrite,Chondrite,Stony,1
3173,3,1000.0,Fell,1906,-33.75,18.56667,L,Chondrite,Stony,1
3183,3,166000.0,Fell,1884,-7.5,111.5,H,Chondrite,Stony,1
3190,3,1600.0,Fell,1864,50.75,25.3,L,Chondrite,Stony,10
3192,3,438.0,Fell,1907,40.0,29.0,L,Chondrite,Stony,1
3195,3,5500.0,Fell,1970,32.91667,120.78333,LL,Chondrite,Stony,1
3206,3,1250.0,Fell,1962,13.05,3.16667,L,Chondrite,Stony,15
3207,3,1161.0,Fell,1932,32.33333,-6.3,LL,Chondrite,Stony,2
3211,3,5000.0,Fell,1827,36.4,-86.5,L,Chondrite,Stony,11
3214,3,47700.0,Fell,1939,42.52,-82.26,H,Chondrite,Stony,1
3219,3,1900.0,Fell,1951,42.45833,18.44167,L,Chondrite,Stony,0
3226,3,30.0,Fell,1999,-31.66667,152.83333,L,Chondrite,Stony,11
3232,3,13200.0,Fell,1815,30.3,76.63333,L,Chondrite,Stony,1
3233,3,577.0,Fell,1853,-4.0,39.5,L,Chondrite,Stony,0
3235,3,2117.0,Fell,1943,33.43333,127.26667,L,Chondrite,Stony,0
3237,3,4100.0,Found,1940,38.85,-96.58333,L,Chondrite,Stony,1
3238,3,300.0,Fell,1872,26.25,82.0,Ureilite,Achondrite,Stony,1
3239,3,188.0,Fell,1933,-3.0,151.0,Mesosiderite,Achondrite,Stony-Iron,0
3241,3,10000.0,Fell,1947,40.78167,-96.47167,EL,Chondrite,Stony,1
3252,3,3336.0,Fell,1939,56.03333,13.0,H,Chondrite,Stony,1
3253,3,840.0,Fell,1916,28.26667,78.78333,H,Chondrite,Stony,1
3283,3,10000.0,Fell,1989,34.41667,3.25,L,Chondrite,Stony,2
3294,3,5000.0,Fell,1993,19.96722,-103.05167,L,Chondrite,Stony,11
3299,3,54640.0,Fell,1951,47.83333,37.66667,L,Chondrite,Stony,11
3313,3,1470.0,Fell,1925,51.75,4.0,Diogenite,Achondrite,Stony,1
3332,3,277.0,Fell,1822,48.18333,6.46667,H,Chondrite,Stony,1
3333,3,113.0,Fell,1940,19.03333,81.89167,CM,Chondrite,Stony,16
3335,3,20000.0,Fell,1889,1.16667,44.16667,L,Chondrite,Stony,0
3336,3,3300.0,Found,1965,40.03167,-105.05667,L,Chondrite,Stony,1
3341,3,1500.0,Fell,1837,46.25,-1.1,L,Chondrite,Stony,2
3345,3,500.0,Fell,1957,2.88333,30.83333,Chondrite,Chondrite,Stony,17
3361,3,89400.0,Fell,1890,39.75,-97.03333,L,Chondrite,Stony,2
3362,3,56000.0,Fell,1934,35.55,-77.53333,H,Chondrite,Stony,1
3363,3,4200.0,Found,1937,40.25,-100.23333,L,Chondrite,Stony,1
3368,3,3200.0,Fell,1900,32.53333,-87.16667,CO,Chondrite,Stony,12
3373,3,82.0,Fell,1924,34.6,116.75,H,Chondrite,Stony,1
3383,3,17600.0,Fell,1894,47.81667,-96.85,L,Chondrite,Stony,9
3387,3,3640.0,Fell,1922,30.83333,-97.76667,H,Chondrite,Stony,1
3399,3,6067.0,Fell,1924,36.78333,-78.08333,L,Chondrite,Stony,11
3439,3,240.0,Fell,1900,50.95,7.31667,H,Chondrite,Stony,1
3440,3,16300.0,Fell,1829,33.01667,-83.96667,L,Chondrite,Stony,12
3453,3,650.0,Fell,1868,34.48333,-87.83333,Howardite,Achondrite,Stony,12
3462,3,11620.0,Fell,1882,33.18333,130.2,L,Chondrite,Stony,11
3465,3,4000.0,Fell,1822,25.95,80.81667,L,Chondrite,Stony,1
3472,3,23900.0,Found,1971,38.64167,-98.88333,L,Chondrite,Stony,1
3473,3,36.1,Fell,1952,7.05,12.43333,LL,Chondrite,Stony,2
3474,3,28.0,Fell,1952,7.05,12.43333,EH,Chondrite,Stony,2
3476,3,6400.0,Fell,1897,27.35,68.53333,L,Chondrite,Stony,14
3478,3,367.0,Fell,1960,11.65,-2.18333,H,Chondrite,Stony,16
3492,3,8800.0,Found,1905,41.26667,1.91667,L,Chondrite,Stony,1
3509,3,14290.0,Fell,1909,35.53333,136.88333,L,Chondrite,Stony,11
3512,3,18000.0,Fell,1853,37.31667,13.56667,L,Chondrite,Stony,2
3514,3,480.0,Fell,1947,9.6,9.91667,L,Chondrite,Stony,2
3518,3,1303.0,Fell,1939,-7.25,107.7,H,Chondrite,Stony,1
3521,3,1990.0,Found,1969,48.71667,-97.3,L,Chondrite,Stony,1
3522,3,767.0,Fell,1991,52.45972,-0.3,L,Chondrite,Stony,11
3527,3,1750.0,Fell,1879,50.66667,16.76667,H,Chondrite,Stony,1
3539,3,1600.0,Fell,1865,24.23333,89.05,H,Chondrite,Stony,1
3542,3,4230.0,Found,1933,34.8,-103.31667,L,Chondrite,Stony,1
3547,3,9000.0,Fell,1964,42.9,2.25,L,Chondrite,Stony,11
3549,3,2300.0,Found,1936,37.46667,-101.43333,L,Chondrite,Stony,1
3550,3,4400.0,Found,1964,33.11667,-101.58333,L,Chondrite,Stony,1
3569,3,45.5,Fell,1976,60.66667,11.0,L,Chondrite,Stony,9
3576,3,929.4,Found,1969,34.26667,-103.38333,L,Chondrite,Stony,1
3578,3,3500.0,Fell,1861,43.66667,45.38333,CV,Chondrite,Stony,1
3580,3,8000.0,Fell,1881,46.35,30.58333,L,Chondrite,Stony,0
3584,3,690.0,Fell,1910,52.86667,16.63333,H,Chondrite,Stony,1
3591,3,367.0,Fell,1983,24.1,105.0,L,Chondrite,Stony,2
3592,3,1900.0,Fell,1980,37.1,118.4,L,Chondrite,Stony,1
3597,3,288.0,Fell,1972,13.5,-0.68333,L,Chondrite,Stony,15
3598,3,968.0,Fell,1949,9.91667,13.98333,LL,Chondrite,Stony,2
3603,3,2449.0,Fell,1982,22.98333,76.05,H,Chondrite,Stony,1
3604,3,100000.0,Fell,1984,11.49167,11.65833,CB,Chondrite,Stony,2
3619,3,28.0,Fell,1814,13.78333,78.56667,L,Chondrite,Stony,1
3621,3,1000.0,Fell,1851,51.91667,8.38333,H,Chondrite,Stony,1
3622,3,1320.0,Fell,1930,35.0,127.5,Chondrite,Chondrite,Stony,0
3627,3,9000.0,Fell,1934,50.31667,3.73333,H,Chondrite,Stony,1
3634,3,1456.0,Fell,1944,57.81667,16.23333,L,Chondrite,Stony,10
3639,3,3710.0,Fell,1959,41.38333,-86.6,LL,Chondrite,Stony,1
3974,3,1000.0,Fell,1878,26.8,82.53333,Eucrite,Achondrite,Stony,1
3978,3,7800.0,Found,1937,43.8,-96.16667,L,Chondrite,Stony,1
3979,3,315.0,Fell,1921,28.38333,75.78333,CM,Chondrite,Stony,1
3980,3,8360.0,Fell,1961,32.675,-94.51167,L,Chondrite,Stony,1
3992,3,680.0,Fell,1859,38.25,-86.16667,L,Chondrite,Stony,2
3994,3,46500.0,Found,1933,38.65,-94.33333,L,Chondrite,Stony,1
3997,3,1110.6,Fell,1910,35.2945,136.70033,H,Chondrite,Stony,1
3998,3,1110.6,Fell,1910,35.2945,136.70033,H,Chondrite,Stony,1
4008,3,1544.0,Fell,1971,60.24556,22.06194,Ureilite,Achondrite,Stony,1
4018,3,6100.0,Fell,1910,27.33333,35.66667,L,Chondrite,Stony,0
4021,3,6000.0,Found,1901,35.31667,-81.46667,L,Chondrite,Stony,1
4026,3,20000.0,Fell,1869,59.85,17.66667,H,Chondrite,Stony,1
4032,3,4500.0,Fell,1804,55.9,-4.23333,L,Chondrite,Stony,2
4033,3,4500.0,Fell,1804,55.9,-4.23333,L,Chondrite,Stony,2
4042,3,305.5,Fell,1954,64.43333,21.2,L,Chondrite,Stony,9
4043,3,220000.0,Fell,1912,34.9,-110.18333,LL,Chondrite,Stony,13
4049,3,230000.0,Fell,1875,41.8,-91.86667,L,Chondrite,Stony,1
4050,3,325.0,Found,1970,49.50833,-97.81667,L,Chondrite,Stony,1
4051,3,2420.0,Fell,1825,21.3,-157.86667,L,Chondrite,Stony,0
4059,3,180.0,Fell,1956,35.66667,115.5,L,Chondrite,Stony,1
4061,3,266.1,Fell,1963,39.35,-100.45,Chondrite,Chondrite,Stony,2
4132,3,112.0,Fell,1877,50.3,8.91667,H,Chondrite,Stony,1
4135,3,14000.0,Fell,1901,61.18333,22.68333,EL,Chondrite,Stony,10
4136,3,2000.0,Fell,1870,52.28333,7.7,Diogenite,Achondrite,Stony,1
4137,3,2500.0,Fell,1957,-20.0,-45.0,Eucrite,Achondrite,Stony,1
4138,3,367.0,Fell,1949,38.0,35.0,Chondrite,Chondrite,Stony,13
4142,3,3457.0,Fell,1956,-32.1,28.33333,H,Chondrite,Stony,1
4168,3,27000.0,Fell,1891,39.75,46.66667,EH,Chondrite,Stony,10
4169,3,880.0,Fell,1917,39.08333,-94.4,L,Chondrite,Stony,1
4171,3,4000.0,Found,1939,40.23333,-100.41667,L,Chondrite,Stony,1
4177,3,3000.0,Fell,1963,41.0,112.0,L,Chondrite,Stony,2
4178,3,4576.0,Fell,1977,53.415,-111.3375,L,Chondrite,Stony,1
4198,3,704.5,Fell,1938,-8.41667,32.43333,CI,Chondrite,Stony,16
4200,3,48000.0,Fell,1903,-32.5,21.9,L,Chondrite,Stony,14
4202,3,973.0,Fell,1926,26.75,68.41667,EL,Chondrite,Stony,1
4208,3,20500.0,Fell,1979,39.7,105.8,L,Chondrite,Stony,13
4211,3,34000.0,Fell,1889,43.83333,20.44167,LL,Chondrite,Stony,10
4217,3,5900.0,Fell,1873,31.3,72.38333,L,Chondrite,Stony,2
4218,3,222.0,Fell,1964,31.91667,104.91667,H,Chondrite,Stony,1
4304,3,30.0,Fell,1877,55.7,24.4,Howardite,Achondrite,Stony,10
4309,3,40300.0,Fell,1924,40.35,-104.9,Diogenite,Achondrite,Stony,1
4310,3,483.0,Fell,1974,-11.85,15.83333,LL,Chondrite,Stony,1
4313,3,5000.0,Fell,1819,45.43333,-0.45,Eucrite,Achondrite,Stony,1
4316,3,6100.0,Found,1938,-37.55,-60.15,L,Chondrite,Stony,1
4317,3,680.0,Fell,1876,12.85,76.8,H,Chondrite,Stony,1
4319,3,32490.0,Fell,1984,-7.71667,111.2,L,Chondrite,Stony,1
4320,3,950.0,Fell,1976,35.2,118.8,L,Chondrite,Stony,1
4326,3,3000.0,Fell,1857,47.35,21.3,CV,Chondrite,Stony,1
4328,3,13400.0,Fell,1971,11.85,8.21667,H,Chondrite,Stony,1
4329,3,89.0,Fell,1822,27.08333,78.33333,H,Chondrite,Stony,1
4330,3,230.0,Fell,1838,27.25,79.96667,H,Chondrite,Stony,1
4335,3,1900.0,Fell,1908,49.86667,30.83333,L,Chondrite,Stony,1
4336,3,2000.0,Fell,1980,15.0,48.3,CR,Chondrite,Stony,14
4337,3,200000.0,Fell,1937,55.43333,53.25,CO,Chondrite,Stony,1
4338,3,350.0,Fell,1890,12.38333,78.51667,Kakangari,Chondrite,Stony,1
4339,3,577.0,Fell,1858,45.13333,21.66667,L,Chondrite,Stony,10
4344,3,4500.0,Fell,1879,17.83333,73.98333,L,Chondrite,Stony,16
4346,3,2770.0,Fell,1942,26.03333,81.46667,L,Chondrite,Stony,1
4349,3,1293.0,Fell,1902,14.18333,75.8,L,Chondrite,Stony,16
4350,3,1540.0,Found,1981,54.0,52.2,L,Chondrite,Stony,1
4351,3,299.0,Fell,1959,31.6,65.78333,L,Chondrite,Stony,2
4358,3,3500.0,Fell,1937,42.45,73.36667,L,Chondrite,Stony,8
4361,3,3000.0,Fell,1840,47.21667,81.01667,LL,Chondrite,Stony,13
4363,3,2220.0,Fell,1963,-3.5,35.58333,LL,Chondrite,Stony,16
4365,3,180.0,Fell,1949,12.9,7.15,L,Chondrite,Stony,1
4367,3,22000.0,Fell,1905,27.8,67.16667,L,Chondrite,Stony,14
4368,3,2950.0,Fell,1955,31.58333,71.6,L,Chondrite,Stony,1
4369,3,41730.0,Fell,1930,-35.08333,139.91667,CK,Chondrite,Stony,2
4371,3,710.0,Fell,1938,35.36667,136.76667,H,Chondrite,Stony,1
4375,3,3300.0,Fell,1940,-7.75,112.01667,L,Chondrite,Stony,1
4379,3,6937.0,Fell,1939,29.45,-96.0,L,Chondrite,Stony,1
4385,3,5000.0,Fell,1874,48.4,-3.3,H,Chondrite,Stony,1
4386,3,3000.0,Found,1911,47.65,-2.76667,L,Chondrite,Stony,1
4387,3,80000.0,Fell,1869,48.11667,-3.08333,H,Chondrite,Stony,1
4390,3,13600.0,Fell,1873,29.53333,72.3,EL,Chondrite,Stony,14
4391,3,3698.0,Fell,1932,25.55,83.11667,LL,Chondrite,Stony,1
4393,3,1500.0,Fell,1787,50.625,35.075,L,Chondrite,Stony,10
4395,3,450.0,Fell,1860,26.95,77.88333,L,Chondrite,Stony,1
4396,3,100.0,Fell,1867,28.01667,75.81667,H,Chondrite,Stony,1
4397,3,6109.0,Fell,1929,56.75,75.33333,L,Chondrite,Stony,8
4398,3,9700.0,Fell,1910,25.1,81.53333,L,Chondrite,Stony,1
4401,3,737.6,Fell,1962,54.4,10.15,L,Chondrite,Stony,1
4417,3,8180.0,Found,1950,35.83333,-97.93333,L,Chondrite,Stony,1
4421,3,97.7,Fell,1906,30.75,-95.95,Eucrite,Achondrite,Stony,1
4423,3,1550.0,Fell,1914,48.16667,22.30833,L,Chondrite,Stony,1
4424,3,202.6,Fell,1998,43.38333,-80.38333,L,Chondrite,Stony,11
4430,3,500000.0,Fell,1866,48.9,22.4,LL,Chondrite,Stony,10
4443,3,11510.0,Fell,1986,34.3,133.95,L,Chondrite,Stony,11
4445,3,90.0,Fell,1931,42.51667,26.16667,LL,Chondrite,Stony,10
4447,3,450.0,Found,1943,-35.1,143.4,L,Chondrite,Stony,1
4455,3,2440.0,Fell,1829,54.03333,40.9,L,Chondrite,Stony,10
4457,3,4000.0,Fell,1946,54.33333,56.08333,H,Chondrite,Stony,1
4463,3,845.2,Fell,1906,56.8,77.0,Chondrite,Chondrite,Stony,8
4464,3,50000.0,Fell,1946,47.83333,30.76667,LL,Chondrite,Stony,1
4468,3,2250.0,Fell,1938,51.15,31.7,L,Chondrite,Stony,10
4469,3,453.6,Fell,1961,30.73111,66.80222,L,Chondrite,Stony,14
