,Cluster,mass,fell_found,year,latitude,longitude,group,chondrite,type,lc_sample
7165,6,3.1,Found,2003,34.48715,-116.95337,L,Chondrite,Stony,11
7167,6,32.5,Found,2003,38.39918,-115.9967,L,Chondrite,Stony,11
7173,6,207.0,Found,2003,52.42405,79.68128,L,Chondrite,Stony,11
7209,6,17.9,Found,2003,35.69732,-114.032,L,Chondrite,Stony,11
7210,6,6.55,Found,2003,35.67947,-114.04338,L,Chondrite,Stony,11
7226,6,307.75,Found,2003,35.23858,-117.02628,L,Chondrite,Stony,11
7232,6,3548.0,Found,2003,24.6205,-0.5617,L,Chondrite,Stony,11
7233,6,217.0,Found,2003,24.62112,-0.53962,L,Chondrite,Stony,11
7234,6,1599.0,Found,2003,24.73573,-0.52413,L,Chondrite,Stony,11
7236,6,1056.0,Found,2003,24.6544,-0.56928,L,Chondrite,Stony,11
7238,6,1012.0,Found,2003,24.81727,-0.43427,CM,Chondrite,Stony,11
7239,6,265.0,Found,2003,24.64805,-0.51437,L,Chondrite,Stony,11
7240,6,369.0,Found,2003,24.7561,-0.43458,L,Chondrite,Stony,11
7252,6,2167.0,Found,2003,49.78917,41.5046,L,Chondrite,Stony,11
7253,6,93.0,Found,2003,18.20417,54.05667,Acapulcoite,Achondrite,Stony,11
7267,6,152.0,Found,2003,40.86717,-119.18352,L,Chondrite,Stony,11
7325,6,1320.0,Found,2003,20.72112,57.1269,L,Chondrite,Stony,11
7399,6,30.0,Found,2003,19.125,54.71833,LL,Chondrite,Stony,11
7419,6,30.0,Found,2003,19.045,54.39333,LL,Chondrite,Stony,11
7452,6,6.0,Found,2003,27.95,-7.83333,Eucrite,Achondrite,Stony,11
7457,6,3.0,Found,2003,34.4875,-116.95567,CK,Chondrite,Stony,11
7458,6,10.1,Found,2003,34.487,-116.956,CK,Chondrite,Stony,11
7465,6,48.29,Found,2003,20.53187,56.04902,CV,Chondrite,Stony,11
7468,6,50400.0,Found,2003,-33.50944,-53.41083,L,Chondrite,Stony,11
7476,6,402.75,Found,2003,19.80252,57.32137,L,Chondrite,Stony,11
7480,6,315.5,Found,2003,19.195,54.59593,L,Chondrite,Stony,11
7508,6,262.9,Found,2003,29.41972,13.255,L,Chondrite,Stony,11
7521,6,2711.0,Found,2003,19.8579,56.99973,L,Chondrite,Stony,11
7522,6,3563.0,Found,2003,19.75073,56.96652,L,Chondrite,Stony,11
7627,6,10248.8,Found,2003,20.6282,56.19198,L,Chondrite,Stony,11
7628,6,742.79,Found,2003,20.62973,56.16912,L,Chondrite,Stony,11
7629,6,251.03,Found,2003,20.6205,56.14523,L,Chondrite,Stony,11
7630,6,202.01,Found,2003,20.6322,56.08783,L,Chondrite,Stony,11
7638,6,584.91,Found,2003,20.57445,55.98598,L,Chondrite,Stony,11
7641,6,470.16,Found,2003,20.47567,55.79787,L,Chondrite,Stony,11
7642,6,247.64,Found,2003,20.47493,55.80425,L,Chondrite,Stony,11
7643,6,62.7,Found,2003,20.53213,56.04965,L,Chondrite,Stony,11
7645,6,231.66,Found,2003,20.54508,56.07122,L,Chondrite,Stony,11
7647,6,632.4,Found,2003,20.5625,56.08372,L,Chondrite,Stony,11
7648,6,1226.2,Found,2003,20.56085,56.08235,L,Chondrite,Stony,11
7649,6,417.35,Found,2003,20.56022,55.97262,L,Chondrite,Stony,11
7682,6,182.4,Found,2003,20.52808,56.6753,L,Chondrite,Stony,11
7683,6,97.27,Found,2003,20.03577,57.22038,L,Chondrite,Stony,11
7724,6,926.0,Found,2003,19.64008,9.35545,L,Chondrite,Stony,11
7739,6,6.0,Found,2003,34.525,-116.95333,L,Chondrite,Stony,11
7882,6,1499.0,Found,2003,20.46543,55.86245,L,Chondrite,Stony,11
7885,6,143.03,Found,2003,20.58587,55.87252,Chondrite,Chondrite,Stony,11
7969,6,5132.0,Found,2003,18.58333,54.455,Eucrite,Achondrite,Stony,11
7992,6,54.0,Found,2003,19.16667,54.67333,L,Chondrite,Stony,11
7993,6,30.0,Found,2003,18.33833,54.205,Eucrite,Achondrite,Stony,11
7994,6,267.8,Found,2003,18.436,54.48383,Achondrite,Achondrite,Stony,11
8141,6,57.7,Found,2003,19.16612,54.67243,Eucrite,Achondrite,Stony,11
8142,6,27.6,Found,2003,19.16563,54.66998,Eucrite,Achondrite,Stony,11
8143,6,2.5,Found,2003,19.16617,54.6703,Eucrite,Achondrite,Stony,11
8144,6,4.1,Found,2003,19.16797,54.6722,Eucrite,Achondrite,Stony,11
8145,6,79.4,Found,2003,19.16693,54.67182,Eucrite,Achondrite,Stony,11
8146,6,4.8,Found,2003,19.16525,54.67247,Eucrite,Achondrite,Stony,11
8147,6,12.2,Found,2003,19.16813,54.67157,Eucrite,Achondrite,Stony,11
8148,6,15.7,Found,2003,19.16593,54.67237,Eucrite,Achondrite,Stony,11
8149,6,3.9,Found,2003,19.16833,54.67155,Eucrite,Achondrite,Stony,11
8150,6,25.7,Found,2003,19.16168,54.67452,Eucrite,Achondrite,Stony,11
8206,6,186.52,Found,2003,39.683333,-117.616667,CV,Chondrite,Stony,11
8432,6,64.3,Found,2003,19.29798,55.74993,L,Chondrite,Stony,11
8433,6,67.3,Found,2003,19.33897,55.5447,L,Chondrite,Stony,11
8437,6,1200.8,Found,2003,19.36337,55.6354,L,Chondrite,Stony,11
8438,6,16879.1,Found,2003,19.35885,55.54843,L,Chondrite,Stony,11
8441,6,528.2,Found,2003,19.35357,55.6231,L,Chondrite,Stony,11
8443,6,21.2,Found,2003,19.29038,55.56208,L,Chondrite,Stony,11
8444,6,104.5,Found,2003,19.34395,55.74462,L,Chondrite,Stony,11
8446,6,735.6,Found,2003,19.54553,56.04363,L,Chondrite,Stony,11
8448,6,99.5,Found,2003,19.65625,56.0561,L,Chondrite,Stony,11
8449,6,572.9,Found,2003,19.34562,55.87173,L,Chondrite,Stony,11
8452,6,1453.1,Found,2003,19.33183,55.81017,L,Chondrite,Stony,11
8453,6,660.5,Found,2003,19.31028,55.83092,L,Chondrite,Stony,11
8455,6,68.6,Found,2003,19.3388,55.71862,L,Chondrite,Stony,11
8457,6,113.4,Found,2003,19.30267,55.70097,L,Chondrite,Stony,11
8460,6,1186.3,Found,2003,19.2893,55.71468,L,Chondrite,Stony,11
8466,6,519.7,Found,2003,19.28098,55.78318,L,Chondrite,Stony,11
8468,6,622.4,Found,2003,19.27643,55.76668,L,Chondrite,Stony,11
8469,6,1589.2,Found,2003,19.27775,55.76402,L,Chondrite,Stony,11
8475,6,1174.4,Found,2003,19.30128,55.80838,L,Chondrite,Stony,11
8482,6,365.6,Found,2003,20.9964,57.28787,L,Chondrite,Stony,11
8818,6,1166.0,Found,2003,19.185,54.631,L,Chondrite,Stony,11
8895,6,55.5,Found,2003,19.3723,55.56297,L,Chondrite,Stony,11
9065,6,67.0,Found,2003,-23.21292,-70.45458,L,Chondrite,Stony,11
9066,6,1075.0,Found,2003,-23.22911,-70.45575,L,Chondrite,Stony,11
9073,6,447.0,Found,2003,-23.29086,-70.47239,L,Chondrite,Stony,11
9074,6,1489.0,Found,2003,-23.28861,-70.47469,L,Chondrite,Stony,11
9082,6,3155.0,Found,2003,-23.20481,-70.45019,L,Chondrite,Stony,11
9133,6,161.6,Found,2003,19.36147,55.89948,L,Chondrite,Stony,11
9790,6,4440.0,Fell,2003,12.9,0.08,L,Chondrite,Stony,11
9798,6,190.0,Fell,2003,17.71067,-11.3715,L,Chondrite,Stony,11
9834,6,787.0,Found,2003,36.28402,-96.43701,L,Chondrite,Stony,11
