,Cluster,mass,fell_found,year,latitude,longitude,group,chondrite,type,lc_sample
6200,6,150.0,Fell,1947,22.83333,4.98333,H,Chondrite,Stony,14
6326,6,8400.0,Fell,1901,26.21667,69.55,H,Chondrite,Stony,14
6332,6,40000.0,Fell,1989,39.82467,36.13583,H,Chondrite,Stony,13
6342,6,322.0,Found,1989,-30.3,126.03333,L,Chondrite,Stony,14
6344,6,129.0,Found,1979,-30.17367,126.29233,H,Chondrite,Stony,14
6388,6,90.0,Found,1958,21.0,56.66667,EH,Chondrite,Stony,14
6450,6,106.1,Found,1932,19.95556,51.03333,H,Chondrite,Stony,14
6451,6,241.0,Found,1931,20.05556,51.41667,H,Chondrite,Stony,14
6481,6,482.0,Found,1989,25.38333,0.51667,H,Chondrite,Stony,14
6482,6,2347.0,Found,1989,24.4,1.03333,H,Chondrite,Stony,14
6483,6,142.0,Found,1989,25.45,0.55,H,Chondrite,Stony,14
6484,6,1183.0,Found,1989,25.46667,0.66667,H,Chondrite,Stony,14
6485,6,131.0,Found,1989,25.13333,0.46667,L,Chondrite,Stony,14
6486,6,331.0,Found,1989,25.53333,0.56667,H,Chondrite,Stony,14
6487,6,780.0,Found,1989,25.3,0.61667,H,Chondrite,Stony,14
6488,6,682.0,Found,1989,25.3,0.63333,H,Chondrite,Stony,14
6489,6,102.0,Found,1989,25.33333,0.46667,H,Chondrite,Stony,14
6609,6,18.6,Found,1970,-29.43333,142.01667,CV,Chondrite,Stony,14
6801,6,594.0,Fell,1915,25.45,70.0,H,Chondrite,Stony,14
6823,6,7868.0,Found,1989,-23.26667,116.93333,H,Chondrite,Stony,14
6865,6,170.6,Found,1971,-30.75,127.98333,H,Chondrite,Stony,14
6867,6,627.7,Found,1969,-30.05,128.93333,H,Chondrite,Stony,14
6905,6,3637.0,Found,1920,-30.0,138.0,H,Chondrite,Stony,14
6933,6,850.0,Found,1937,-28.38333,116.71667,LL,Chondrite,Stony,14
6987,6,76.0,Found,1973,20.25,-12.68333,LL,Chondrite,Stony,14
7982,6,2305.0,Found,1952,31.533333,8.883333,H,Chondrite,Stony,14
8083,6,1074.0,Found,1989,20.70923,55.42876,L,Chondrite,Stony,14
9296,6,218.57,Found,1980,-26.26167,120.73333,H,Chondrite,Stony,14
9596,6,3.0,Found,1979,20.17417,56.51111,H,Chondrite,Stony,14
9598,6,172.0,Found,1979,19.68611,55.68361,H,Chondrite,Stony,14
9599,6,859.0,Found,1979,19.68722,55.68306,H,Chondrite,Stony,14
9600,6,291.0,Found,1979,19.67417,55.63611,H,Chondrite,Stony,14
9601,6,1876.0,Found,1979,19.64056,55.57917,H,Chondrite,Stony,14
9603,6,92.0,Found,1979,20.11306,56.3975,H,Chondrite,Stony,14
9607,6,69.0,Found,1979,19.68111,55.69806,H,Chondrite,Stony,14
9610,6,72.3,Found,1979,19.56778,55.57056,H,Chondrite,Stony,14
9612,6,1296.0,Found,1979,19.56056,56.21417,H,Chondrite,Stony,14
9614,6,33.4,Found,1979,19.50583,56.30389,H,Chondrite,Stony,14
9617,6,469.0,Found,1979,19.76806,56.39778,H,Chondrite,Stony,14
9639,6,49.0,Found,1979,19.68194,55.59361,H,Chondrite,Stony,14
9641,6,130.0,Found,1979,19.17694,54.89417,H,Chondrite,Stony,14
9643,6,66.0,Found,1979,19.10778,54.82167,H,Chondrite,Stony,14
9644,6,4.4,Found,1979,19.10889,54.82722,H,Chondrite,Stony,14
9646,6,1414.0,Found,1979,19.14972,54.58583,H,Chondrite,Stony,14
9647,6,12.1,Found,1979,19.07833,54.50556,H,Chondrite,Stony,14
9648,6,19.2,Found,1979,19.05667,54.5125,H,Chondrite,Stony,14
9649,6,81.0,Found,1979,19.05556,54.50917,H,Chondrite,Stony,14
9650,6,34.4,Found,1979,19.07611,54.57556,H,Chondrite,Stony,14
9651,6,35.3,Found,1979,19.16083,54.75667,H,Chondrite,Stony,14
9652,6,123.0,Found,1979,19.18639,54.61472,H,Chondrite,Stony,14
9653,6,20.9,Found,1979,19.2025,54.5875,H,Chondrite,Stony,14
9654,6,88.0,Found,1979,19.23722,54.74583,H,Chondrite,Stony,14
9655,6,1251.0,Found,1979,19.945,56.39194,H,Chondrite,Stony,14
9659,6,45.0,Found,1979,19.80333,56.46917,H,Chondrite,Stony,14
9666,6,39.6,Found,1979,19.81194,56.51056,H,Chondrite,Stony,14
9678,6,182.0,Found,1979,19.84333,56.42083,H,Chondrite,Stony,14
9679,6,7.6,Found,1979,20.09889,56.40972,H,Chondrite,Stony,14
9684,6,108.0,Found,1979,19.73361,55.71778,H,Chondrite,Stony,14
9688,6,353.0,Found,1979,19.81889,55.9325,H,Chondrite,Stony,14
