,Cluster,mass,fell_found,year,latitude,longitude,group,chondrite,type,lc_sample
1558,0,347.0,Found,1998,27.4665,15.914,H,Chondrite,Stony,11
1559,0,171.0,Found,1998,27.50233,15.9125,Rumuruti,Chondrite,Stony,11
1560,0,65.0,Found,1998,27.59917,16.00233,H,Chondrite,Stony,11
1561,0,490.0,Found,1998,27.59467,15.9365,H,Chondrite,Stony,11
1566,0,144.0,Found,1998,27.479,16.03917,H,Chondrite,Stony,11
1567,0,115.0,Found,1998,27.45467,16.08733,H,Chondrite,Stony,11
1568,0,206.0,Found,1998,27.37933,16.45817,H,Chondrite,Stony,11
1571,0,253.0,Found,1998,27.28133,16.41733,Chondrite,Chondrite,Stony,11
1572,0,572.0,Found,1998,27.27933,16.41167,Chondrite,Chondrite,Stony,11
1573,0,353.0,Found,1998,27.31283,16.232,CK,Chondrite,Stony,11
1574,0,1555.0,Found,1998,27.4475,15.985,H,Chondrite,Stony,11
1576,0,181.0,Found,1998,27.24083,16.408,LL,Chondrite,Stony,11
1577,0,192.0,Found,1998,27.22183,16.2455,H,Chondrite,Stony,11
1578,0,260.0,Found,1998,26.85483,15.97533,H,Chondrite,Stony,11
1580,0,349.0,Found,1998,27.90017,15.90117,H,Chondrite,Stony,11
1584,0,188.0,Found,1998,27.48083,16.31833,H,Chondrite,Stony,11
1585,0,255.0,Found,1998,27.452,16.021,Eucrite,Achondrite,Stony,11
1586,0,164.0,Found,1998,27.38833,16.15733,LL,Chondrite,Stony,11
1587,0,53.0,Found,1998,27.39783,16.16317,H,Chondrite,Stony,11
1589,0,526.0,Found,1998,27.46067,16.17083,H,Chondrite,Stony,11
1591,0,184.0,Found,1998,27.42683,16.05367,LL,Chondrite,Stony,11
1592,0,75.0,Found,1998,27.5825,15.98333,H,Chondrite,Stony,11
1593,0,445.0,Found,1998,27.64617,15.91483,H,Chondrite,Stony,11
1595,0,161.0,Found,1998,27.7875,15.855,H,Chondrite,Stony,11
1609,0,375.0,Found,1998,28.0215,15.8425,H,Chondrite,Stony,11
1610,0,319.0,Found,1998,27.8315,15.87433,H,Chondrite,Stony,11
1612,0,276.0,Found,1998,27.78717,15.95117,H,Chondrite,Stony,11
1613,0,482.0,Found,1998,27.79133,15.96517,LL,Chondrite,Stony,11
1614,0,333.0,Found,1998,27.77983,16.06267,H,Chondrite,Stony,11
1616,0,269.0,Found,1998,27.61067,16.21867,H,Chondrite,Stony,11
1617,0,2015.0,Found,1998,27.35267,16.20067,Shergottite,Achondrite,Stony,11
1621,0,181.0,Found,1998,27.3685,16.1735,Eucrite,Achondrite,Stony,11
1623,0,73.0,Found,1998,27.36867,16.26383,LL,Chondrite,Stony,11
1625,0,786.0,Found,1997,27.2,16.1,H,Chondrite,Stony,11
1626,0,596.0,Found,1997,27.01767,16.38833,Ureilite,Achondrite,Stony,11
1627,0,38.0,Found,1997,27.18383,16.11433,H,Chondrite,Stony,11
1630,0,2146.0,Found,1997,27.13333,16.08333,Shergottite,Achondrite,Stony,11
1631,0,170.0,Found,1997,27.1885,16.35017,H,Chondrite,Stony,11
1632,0,16.0,Found,1997,27.26683,16.06683,H,Chondrite,Stony,11
1633,0,170.0,Found,1997,27.15133,16.12683,LL,Chondrite,Stony,11
1634,0,850.0,Found,1997,26.99167,15.7745,H,Chondrite,Stony,11
1635,0,50.0,Found,1997,27.16883,16.13817,Ureilite,Achondrite,Stony,11
1637,0,78.0,Found,1997,26.96017,16.34033,LL,Chondrite,Stony,11
1638,0,1604.0,Found,1997,27.20333,16.0715,H,Chondrite,Stony,11
1639,0,467.0,Found,1997,27.45433,16.2315,LL,Chondrite,Stony,11
1640,0,172.0,Found,1997,27.33417,16.28733,H,Chondrite,Stony,11
1641,0,1030.0,Found,1997,27.33083,16.28317,H,Chondrite,Stony,11
1645,0,415.0,Found,1997,27.25283,16.07167,H,Chondrite,Stony,11
1649,0,103.0,Found,1997,27.26683,16.06683,H,Chondrite,Stony,11
1650,0,51.0,Found,1997,27.26683,16.06683,H,Chondrite,Stony,11
1652,0,90.0,Found,1997,27.28067,16.06183,H,Chondrite,Stony,11
1653,0,94.0,Found,1997,27.18333,16.08333,H,Chondrite,Stony,11
1654,0,281.0,Found,1997,27.0555,16.136,H,Chondrite,Stony,11
1655,0,83.0,Found,1997,27.0715,16.11583,H,Chondrite,Stony,11
1656,0,894.0,Found,1997,27.08983,16.08667,H,Chondrite,Stony,11
1657,0,298.0,Found,1997,27.11183,16.08433,H,Chondrite,Stony,11
1658,0,289.0,Found,1997,27.11117,16.08433,H,Chondrite,Stony,11
1659,0,114.0,Found,1997,27.14167,16.0865,H,Chondrite,Stony,11
1660,0,269.0,Found,1997,27.31033,16.2325,H,Chondrite,Stony,11
1661,0,184.0,Found,1997,27.31033,16.2325,H,Chondrite,Stony,11
1662,0,1567.0,Found,1997,27.311,16.234,CV,Chondrite,Stony,11
1665,0,86.0,Found,1997,27.15183,16.23367,H,Chondrite,Stony,11
1666,0,72.0,Found,1997,27.18783,16.1385,H,Chondrite,Stony,11
1667,0,49.0,Found,1997,27.0685,16.107,CV,Chondrite,Stony,11
1674,0,35.0,Found,1997,27.20567,16.371,CV,Chondrite,Stony,11
1676,0,19.0,Found,1997,27.20017,16.35017,CV,Chondrite,Stony,11
1677,0,60.0,Found,1997,27.2015,16.35517,H,Chondrite,Stony,11
1684,0,1589.0,Found,1997,26.96333,16.45933,H,Chondrite,Stony,11
1685,0,454.0,Found,1997,27.20333,16.08183,H,Chondrite,Stony,11
1687,0,29.0,Found,1997,27.02317,16.41317,H,Chondrite,Stony,11
1688,0,93.0,Found,1997,27.08367,16.13367,H,Chondrite,Stony,11
1689,0,50.0,Found,1997,27.2695,16.13783,L,Chondrite,Stony,11
1690,0,34.0,Found,1997,27.42383,16.2045,H,Chondrite,Stony,11
1692,0,58.0,Found,1997,27.25267,16.0705,H,Chondrite,Stony,11
1696,0,361.0,Found,1997,27.27183,16.07683,H,Chondrite,Stony,11
1697,0,97.0,Found,1997,27.211,16.35183,CM,Chondrite,Stony,11
1699,0,403.0,Found,1997,27.1915,16.29367,H,Chondrite,Stony,11
1700,0,260.3,Found,1997,27.19083,16.29283,H,Chondrite,Stony,11
1701,0,83.52,Found,1997,27.20117,16.3175,H,Chondrite,Stony,11
1703,0,119.38,Found,1997,27.30017,16.14117,LL,Chondrite,Stony,11
1704,0,167.69,Found,1997,26.89517,16.5515,H,Chondrite,Stony,11
1706,0,21.44,Found,1997,27.23583,16.06033,Eucrite,Achondrite,Stony,11
1707,0,24.7,Found,1997,27.27833,16.10833,H,Chondrite,Stony,11
1711,0,285.0,Found,1998,27.3445,16.3025,H,Chondrite,Stony,11
1713,0,32.5,Found,1998,27.43217,16.25233,CR,Chondrite,Stony,11
1714,0,3200.0,Found,1998,27.217,16.38917,H,Chondrite,Stony,11
1715,0,231.5,Found,1998,27.2315,16.32617,H,Chondrite,Stony,11
1716,0,97.0,Found,1998,27.25267,16.26983,H,Chondrite,Stony,11
1717,0,58.1,Found,1998,27.27133,16.4135,H,Chondrite,Stony,11
1718,0,116.5,Found,1998,27.05267,16.43133,H,Chondrite,Stony,11
1720,0,48.5,Found,1998,27.09933,16.15533,H,Chondrite,Stony,11
1721,0,51.0,Found,1998,27.117,16.121,H,Chondrite,Stony,11
1724,0,422.6,Found,1998,27.1555,16.07767,LL,Chondrite,Stony,11
1725,0,138.6,Found,1998,27.0865,16.17317,H,Chondrite,Stony,11
1727,0,15.0,Found,1998,27.1015,16.13783,H,Chondrite,Stony,11
1728,0,42.5,Found,1998,27.13117,16.11317,H,Chondrite,Stony,11
1729,0,62.0,Found,1998,27.42533,16.08783,H,Chondrite,Stony,11
1730,0,90.0,Found,1998,27.65533,15.99233,"H,L, or LL",Chondrite,Stony,11
1733,0,404.8,Found,1998,27.5895,16.11667,H,Chondrite,Stony,11
1734,0,14931.0,Found,1998,27.63917,15.90133,H,Chondrite,Stony,11
1735,0,189.0,Found,1998,27.21367,16.2815,LL,Chondrite,Stony,11
1736,0,672.0,Found,1998,26.83583,16.6265,H,Chondrite,Stony,11
1737,0,103.0,Found,1998,26.92817,16.476,H,Chondrite,Stony,11
1738,0,781.0,Found,1998,26.916,16.67317,LL,Chondrite,Stony,11
1739,0,1190.0,Found,1998,26.91633,16.67483,H,Chondrite,Stony,11
1740,0,131.0,Found,1998,27.06967,16.07083,CO,Chondrite,Stony,11
1742,0,304.0,Found,1998,26.87967,16.67317,H,Chondrite,Stony,11
1743,0,180.0,Found,1998,26.979,16.31083,H,Chondrite,Stony,11
1744,0,161.0,Found,1998,27.028,16.28283,LL,Chondrite,Stony,11
1745,0,1362.0,Found,1998,26.879,16.69783,H,Chondrite,Stony,11
1748,0,696.0,Found,1998,26.8855,16.58017,Eucrite,Achondrite,Stony,11
1749,0,44000.0,Found,1998,26.85,16.73333,H,Chondrite,Stony,11
1751,0,1492.0,Found,1998,27.26917,16.364,H,Chondrite,Stony,11
1752,0,566.0,Found,1998,27.039,16.26117,LL,Chondrite,Stony,11
1753,0,53.0,Found,1998,27.12733,16.02233,H,Chondrite,Stony,11
1754,0,295.0,Found,1998,27.396,16.11483,H,Chondrite,Stony,11
1756,0,126.0,Found,1998,27.16267,16.296,H,Chondrite,Stony,11
1761,0,46.0,Found,1998,27.352,16.2475,H,Chondrite,Stony,11
1765,0,233.0,Found,1998,27.35167,16.23567,H,Chondrite,Stony,11
1766,0,72.0,Found,1998,27.30417,16.32217,H,Chondrite,Stony,11
1767,0,60.0,Found,1998,27.2735,16.33833,CO,Chondrite,Stony,11
1768,0,65.0,Found,1998,27.23533,16.338,H,Chondrite,Stony,11
1769,0,159.0,Found,1998,27.0555,16.05067,H,Chondrite,Stony,11
1770,0,41.0,Found,1998,27.15233,16.33733,H,Chondrite,Stony,11
1771,0,340.0,Found,1998,26.90767,16.70167,LL,Chondrite,Stony,11
1772,0,210.0,Found,1998,26.919,16.6775,LL,Chondrite,Stony,11
1774,0,1390.0,Found,1998,26.90483,16.679,H,Chondrite,Stony,11
1777,0,8170.0,Found,1998,26.95,16.15,H,Chondrite,Stony,11
1778,0,237.0,Found,1998,26.94017,16.419,LL,Chondrite,Stony,11
1779,0,34.0,Found,1998,26.99317,16.13933,H,Chondrite,Stony,11
1780,0,1030.0,Found,1998,26.96417,16.46917,H,Chondrite,Stony,11
1784,0,160.0,Found,1998,26.98167,16.45833,H,Chondrite,Stony,11
1785,0,171.0,Found,1998,26.90833,16.66933,H,Chondrite,Stony,11
1786,0,1425.0,Found,1997,27.16667,16.13333,Eucrite,Achondrite,Stony,11
1787,0,288.0,Found,1999,27.16306,16.00444,H,Chondrite,Stony,11
1790,0,84.0,Found,1997,27.11683,16.10033,H,Chondrite,Stony,11
1792,0,2125.0,Found,1999,27.01667,16.36667,H,Chondrite,Stony,11
1793,0,2478.0,Found,1999,26.8,16.06667,H,Chondrite,Stony,11
1797,0,35.0,Found,1999,26.93333,16.46667,H,Chondrite,Stony,11
1798,0,15.0,Found,2000,27.6,16.2,H,Chondrite,Stony,11
1799,0,86.0,Found,1999,27.03333,16.38333,Ureilite,Achondrite,Stony,11
1800,0,23.0,Found,1999,27.05,16.38333,Ureilite,Achondrite,Stony,11
1801,0,385.0,Found,1999,27.11667,16.43333,H,Chondrite,Stony,11
1804,0,363.0,Found,1999,27.05,16.35,Ureilite,Achondrite,Stony,11
1805,0,33.0,Found,1999,27.05,16.05,LL,Chondrite,Stony,11
1806,0,108.0,Found,1999,27.05,16.05,CO,Chondrite,Stony,11
1807,0,86.0,Found,1999,27.06667,16.06667,CO,Chondrite,Stony,11
1808,0,926.0,Found,1999,27.33333,16.16667,Howardite,Achondrite,Stony,11
1809,0,485.0,Found,1999,27.35,16.16667,Howardite,Achondrite,Stony,11
1810,0,1616.0,Found,1999,27.46667,16.3,LL,Chondrite,Stony,11
1813,0,196.0,Found,1999,27.0,16.4,H,Chondrite,Stony,11
1816,0,162.0,Found,2000,26.75,16.43333,H,Chondrite,Stony,11
1817,0,21.0,Found,1999,26.95,16.46667,H,Chondrite,Stony,11
1818,0,78.0,Found,1999,27.05,16.4,Ureilite,Achondrite,Stony,11
1819,0,110.0,Found,1999,27.05,16.38333,Ureilite,Achondrite,Stony,11
1820,0,1998.0,Found,1999,27.03333,16.18333,H,Chondrite,Stony,11
1822,0,2210.0,Found,1999,27.08333,16.38333,Eucrite,Achondrite,Stony,11
1823,0,380.0,Found,1999,27.45,16.25,H,Chondrite,Stony,11
1824,0,184.0,Found,1999,27.01667,16.41667,H,Chondrite,Stony,11
1825,0,30.0,Found,1999,26.95,16.46667,H,Chondrite,Stony,11
1826,0,616.0,Found,1999,26.95,16.46667,H,Chondrite,Stony,11
1827,0,200.0,Found,1999,27.28333,16.1,H,Chondrite,Stony,11
1830,0,734.0,Found,1999,27.08333,16.36667,Ureilite,Achondrite,Stony,11
1831,0,8.0,Found,1999,27.08333,16.36667,Ureilite,Achondrite,Stony,11
1833,0,53.0,Found,1999,26.95,16.45,H,Chondrite,Stony,11
1834,0,564.0,Found,1999,27.08333,16.08333,H,Chondrite,Stony,11
1835,0,586.0,Found,1999,27.11667,16.05,H,Chondrite,Stony,11
1842,0,1120.0,Found,1999,26.96667,16.4,H,Chondrite,Stony,11
1847,0,252.0,Found,1999,27.1,16.36667,H,Chondrite,Stony,11
1849,0,146.0,Found,1999,26.93333,16.41667,H,Chondrite,Stony,11
1853,0,176.0,Found,1999,27.05,16.15,H,Chondrite,Stony,11
1855,0,91.0,Found,1999,27.06667,16.15,H,Chondrite,Stony,11
1857,0,58.0,Found,1999,26.98333,16.38333,H,Chondrite,Stony,11
1860,0,37.0,Found,1999,27.13333,16.1,H,Chondrite,Stony,11
1864,0,43.0,Found,1999,26.98333,16.41667,H,Chondrite,Stony,11
1865,0,21.0,Found,1999,27.0,16.41667,H,Chondrite,Stony,11
1867,0,227.0,Found,1999,27.11667,16.31667,H,Chondrite,Stony,11
1868,0,144.0,Found,1999,27.31667,16.26667,CV,Chondrite,Stony,11
1869,0,247.0,Found,1999,27.31667,16.28333,H,Chondrite,Stony,11
1870,0,185.0,Found,1999,27.25,16.35,H,Chondrite,Stony,11
1871,0,1378.0,Found,1997,27.13183,16.05,EL,Chondrite,Stony,11
1872,0,588.0,Found,1997,27.16667,16.16667,Shergottite,Achondrite,Stony,11
1875,0,257.0,Found,1998,27.10883,16.05983,H,Chondrite,Stony,11
1876,0,390.0,Found,1998,27.19667,16.0885,H,Chondrite,Stony,11
1877,0,320.0,Found,1998,27.15433,16.03317,H,Chondrite,Stony,11
1878,0,20500.0,Found,1998,27.08167,16.28333,H,Chondrite,Stony,11
1879,0,2222.0,Found,1998,27.13333,16.05,H,Chondrite,Stony,11
1880,0,980.0,Found,1998,27.12067,16.084,H,Chondrite,Stony,11
1881,0,390.0,Found,1998,27.12833,16.05083,LL,Chondrite,Stony,11
1882,0,866.0,Found,1998,27.305,16.20167,LL,Chondrite,Stony,11
1883,0,2300.0,Found,1998,27.15217,16.10317,H,Chondrite,Stony,11
1884,0,179.0,Found,1999,27.13433,16.11017,H,Chondrite,Stony,11
1885,0,265.0,Found,1998,27.27867,16.2165,H,Chondrite,Stony,11
1886,0,95000.0,Found,1999,27.30167,15.7645,CO,Chondrite,Stony,11
1896,0,90.5,Found,1999,27.71433,15.86867,H,Chondrite,Stony,11
1902,0,194.0,Found,1999,26.94167,16.566,LL,Chondrite,Stony,11
1903,0,1806.0,Found,1999,26.9705,16.53717,H,Chondrite,Stony,11
1905,0,77.9,Found,1999,26.9835,16.46833,Eucrite,Achondrite,Stony,11
1908,0,60.8,Found,1999,26.91917,16.52217,H,Chondrite,Stony,11
1909,0,8.7,Found,1999,26.93217,16.49433,LL,Chondrite,Stony,11
1910,0,88.5,Found,1999,26.96183,16.45017,LL,Chondrite,Stony,11
1911,0,24.9,Found,1999,26.94833,16.478,H,Chondrite,Stony,11
1912,0,596.0,Found,1999,26.9675,16.44967,H,Chondrite,Stony,11
1913,0,49.4,Found,1999,26.98367,16.44533,H,Chondrite,Stony,11
1916,0,18800.0,Found,1999,26.99233,16.4375,Howardite,Achondrite,Stony,11
1917,0,56.7,Found,2000,26.98717,16.43717,H,Chondrite,Stony,11
1919,0,89.9,Found,2000,26.9705,16.469,H,Chondrite,Stony,11
1920,0,84.0,Found,2000,26.47667,16.46083,H,Chondrite,Stony,11
1921,0,50.7,Found,2000,26.98333,16.44,H,Chondrite,Stony,11
1925,0,36.8,Found,2000,26.97017,16.46967,H,Chondrite,Stony,11
1928,0,148.0,Found,2000,27.27767,16.23717,H,Chondrite,Stony,11
1931,0,166.0,Found,2000,26.99333,16.4505,H,Chondrite,Stony,11
1932,0,27.8,Found,2000,26.98717,16.43733,H,Chondrite,Stony,11
1934,0,56.7,Found,2000,27.00033,16.44617,H,Chondrite,Stony,11
1935,0,76.4,Found,2000,26.9945,16.452,H,Chondrite,Stony,11
1936,0,107.0,Found,2000,27.03283,16.48967,H,Chondrite,Stony,11
1937,0,96.4,Found,2000,27.00883,16.46,H,Chondrite,Stony,11
1939,0,230.0,Found,2000,27.0055,16.47283,H,Chondrite,Stony,11
1941,0,10.5,Found,2000,26.98717,16.437,H,Chondrite,Stony,11
1943,0,48.4,Found,2000,26.966,16.50283,H,Chondrite,Stony,11
1944,0,187.0,Found,2000,27.057,16.445,H,Chondrite,Stony,11
1948,0,60.0,Found,2000,26.99417,16.45183,H,Chondrite,Stony,11
1949,0,2022.0,Found,2000,26.95867,16.4555,H,Chondrite,Stony,11
1950,0,37.8,Found,2000,26.994,16.45217,H,Chondrite,Stony,11
1952,0,214.0,Found,2000,26.98333,16.46167,H,Chondrite,Stony,11
1953,0,71.2,Found,2000,26.9945,16.45367,H,Chondrite,Stony,11
1954,0,196.0,Found,2000,27.41317,16.2795,H,Chondrite,Stony,11
1955,0,110.0,Found,2000,26.97583,16.467,H,Chondrite,Stony,11
1958,0,1103.0,Found,2000,26.99533,16.44683,H,Chondrite,Stony,11
1959,0,44.2,Found,2000,26.97633,16.4675,H,Chondrite,Stony,11
1961,0,112.0,Found,2000,26.99517,16.45217,H,Chondrite,Stony,11
1962,0,6.0,Found,2000,26.98683,16.43717,H,Chondrite,Stony,11
1964,0,107.0,Found,2000,26.987,16.437,H,Chondrite,Stony,11
1966,0,23.7,Found,2000,27.479,16.13933,H,Chondrite,Stony,11
1968,0,54.5,Found,2000,26.96533,16.46867,H,Chondrite,Stony,11
1970,0,9.0,Found,2000,26.9865,16.4375,H,Chondrite,Stony,11
1971,0,12.9,Found,2000,26.966,16.50283,H,Chondrite,Stony,11
1972,0,68.8,Found,2000,26.97033,16.45717,H,Chondrite,Stony,11
1975,0,27.1,Found,2000,26.972,16.468,H,Chondrite,Stony,11
1976,0,12.6,Found,2000,26.9915,16.45617,H,Chondrite,Stony,11
1980,0,105.0,Found,1998,27.035,16.1615,H,Chondrite,Stony,11
1981,0,143.0,Found,1999,27.396,16.1905,Eucrite,Achondrite,Stony,11
1982,0,21.0,Found,1999,27.08083,16.05633,CO,Chondrite,Stony,11
1983,0,94.0,Found,1999,27.06967,16.0965,CO,Chondrite,Stony,11
1984,0,164.0,Found,1999,27.0655,16.07983,CO,Chondrite,Stony,11
1985,0,59.0,Found,1999,27.083,16.0535,CO,Chondrite,Stony,11
1989,0,481.0,Found,1999,27.19833,15.90117,CO,Chondrite,Stony,11
1990,0,2655.0,Found,1999,27.197,15.9045,CO,Chondrite,Stony,11
1991,0,490.0,Found,1999,27.17317,15.93733,CO,Chondrite,Stony,11
1993,0,148.0,Found,1998,27.057,16.09583,H,Chondrite,Stony,11
1994,0,72.0,Found,1999,27.0415,16.3725,Ureilite,Achondrite,Stony,11
1995,0,3810.0,Found,1999,27.20233,15.89583,CO,Chondrite,Stony,11
1997,0,149.0,Found,1999,26.87267,16.70367,LL,Chondrite,Stony,11
1998,0,495.0,Found,1998,26.8715,16.63417,H,Chondrite,Stony,11
1999,0,294.0,Found,1999,27.152,16.316,H,Chondrite,Stony,11
2000,0,361.0,Found,1999,26.9195,16.674,Eucrite,Achondrite,Stony,11
2001,0,382.0,Found,1999,26.95,16.35,H,Chondrite,Stony,11
2006,0,836.0,Found,1998,27.09317,16.04933,H,Chondrite,Stony,11
2007,0,262.0,Found,2000,26.911,16.45683,H,Chondrite,Stony,11
2009,0,885.0,Found,2001,27.21917,16.22633,Eucrite,Achondrite,Stony,11
2012,0,585.0,Found,1998,26.9195,16.68,H,Chondrite,Stony,11
2013,0,6.2,Found,1998,27.5,16.5,Shergottite,Achondrite,Stony,11
2014,0,211.0,Found,2000,27.08333,16.11667,H,Chondrite,Stony,11
2017,0,131.0,Found,2000,27.08333,16.11667,H,Chondrite,Stony,11
2022,0,102.0,Found,2000,26.1,16.06667,H,Chondrite,Stony,11
2023,0,74.0,Found,2000,26.1,16.08333,H,Chondrite,Stony,11
2024,0,156.0,Found,2000,27.15,16.1,H,Chondrite,Stony,11
2025,0,44.0,Found,2000,27.16667,16.13333,H,Chondrite,Stony,11
2026,0,58.0,Found,2000,27.18333,16.11667,H,Chondrite,Stony,11
2027,0,68.0,Found,2000,27.18333,16.13333,H,Chondrite,Stony,11
2029,0,48.0,Found,2000,27.11667,16.1,H,Chondrite,Stony,11
2030,0,132.0,Found,2000,27.11667,16.06667,H,Chondrite,Stony,11
2032,0,286.0,Found,2000,27.13333,16.11667,H,Chondrite,Stony,11
2033,0,22.6,Found,2000,27.75,16.88333,H,Chondrite,Stony,11
2035,0,828.0,Found,2001,27.0345,16.14283,H,Chondrite,Stony,11
2037,0,8.0,Found,1998,27.08333,16.05,LL,Chondrite,Stony,11
2038,0,9000.0,Found,1998,27.88083,16.9135,H,Chondrite,Stony,11
2040,0,114.0,Found,2000,27.12267,16.50617,H,Chondrite,Stony,11
2041,0,144.0,Found,2000,27.13683,16.1455,H,Chondrite,Stony,11
2042,0,141.0,Found,2000,27.10833,16.05833,H,Chondrite,Stony,11
2044,0,142.0,Found,2000,27.05383,16.4475,H,Chondrite,Stony,11
2045,0,204.0,Found,2000,27.06517,16.13983,H,Chondrite,Stony,11
2048,0,52.0,Found,2000,27.25,16.13333,H,Chondrite,Stony,11
2049,0,200.0,Found,2000,27.2,16.08333,H,Chondrite,Stony,11
2050,0,106.0,Found,2000,27.21667,16.13333,H,Chondrite,Stony,11
2051,0,106.0,Found,2000,27.21667,16.15,H,Chondrite,Stony,11
2052,0,123.0,Found,2000,27.13333,16.2,H,Chondrite,Stony,11
2056,0,93.0,Found,2000,27.08333,16.25,H,Chondrite,Stony,11
2057,0,243.0,Found,2000,27.18333,16.26667,H,Chondrite,Stony,11
2058,0,367.0,Found,2000,26.98333,16.58333,H,Chondrite,Stony,11
2059,0,96.0,Found,2000,26.9,16.6,H,Chondrite,Stony,11
2060,0,119.0,Found,2000,26.95,16.45,H,Chondrite,Stony,11
2061,0,560.0,Found,2000,27.03333,16.43333,H,Chondrite,Stony,11
2064,0,170.0,Found,2000,27.08333,16.06667,H,Chondrite,Stony,11
2065,0,54.0,Found,2000,27.08333,16.01667,H,Chondrite,Stony,11
2066,0,376.0,Found,2000,27.13333,16.01667,H,Chondrite,Stony,11
2067,0,522.0,Found,2000,27.21667,16.11667,H,Chondrite,Stony,11
2069,0,54.0,Found,2000,27.25,16.18333,H,Chondrite,Stony,11
2072,0,57.0,Found,2000,27.56667,16.2,H,Chondrite,Stony,11
2083,0,50.5,Found,1999,27.125,16.34533,H,Chondrite,Stony,11
2084,0,65.0,Found,1998,27.11767,16.0265,H,Chondrite,Stony,11
2085,0,18500.0,Found,1999,27.13183,16.20767,H,Chondrite,Stony,11
2089,0,164.0,Found,1999,26.96583,16.348,H,Chondrite,Stony,11
2092,0,130.0,Found,1998,27.198,16.4085,Achondrite,Achondrite,Stony,11
2093,0,484.0,Found,1997,27.11083,16.04417,H,Chondrite,Stony,11
2094,0,158.1,Found,2000,27.0345,16.14283,H,Chondrite,Stony,11
2095,0,216.0,Found,1998,26.9415,16.42117,LL,Chondrite,Stony,11
2099,0,3145.0,Found,1998,26.98017,16.34967,LL,Chondrite,Stony,11
2103,0,82.0,Found,1999,27.4505,16.22383,Eucrite,Achondrite,Stony,11
2104,0,107.0,Found,1999,27.0295,16.37217,CR,Chondrite,Stony,11
2105,0,27.55,Found,1999,27.32717,16.21667,Shergottite,Achondrite,Stony,11
2106,0,32.03,Found,1999,27.05417,16.3875,Ureilite,Achondrite,Stony,11
2108,0,44.4,Found,1999,27.28067,16.40567,Chondrite,Chondrite,Stony,11
2110,0,93.0,Found,2001,26.83733,16.61367,H,Chondrite,Stony,11
2111,0,931.0,Found,2001,27.20983,16.4265,L,Chondrite,Stony,11
2112,0,177.0,Found,2000,27.2115,16.432,H,Chondrite,Stony,11
2113,0,933.0,Found,2002,26.7375,16.8995,Eucrite,Achondrite,Stony,11
2116,0,60.0,Found,2002,27.01933,16.51333,H,Chondrite,Stony,11
2117,0,2031.0,Found,2002,27.06417,16.39367,H,Chondrite,Stony,11
2118,0,3128.0,Found,2002,27.07,16.39317,H,Chondrite,Stony,11
2119,0,764.0,Found,2002,27.1125,16.33167,LL,Chondrite,Stony,11
2120,0,219.0,Found,2002,27.113,16.33617,LL,Chondrite,Stony,11
2121,0,236.0,Found,2002,27.33067,16.2805,H,Chondrite,Stony,11
2123,0,317.0,Found,2002,27.45367,16.323,LL,Chondrite,Stony,11
2124,0,7769.0,Found,2002,27.48717,16.44533,H,Chondrite,Stony,11
2125,0,56.12,Found,2001,27.1725,16.38617,Eucrite,Achondrite,Stony,11
2126,0,500.0,Found,1999,26.91667,16.66667,H,Chondrite,Stony,11
2127,0,3522.0,Found,1999,27.17433,15.9205,CO,Chondrite,Stony,11
2171,0,3354.0,Found,2000,29.64528,11.66472,H,Chondrite,Stony,11
2172,0,4553.0,Found,2000,29.62778,11.7025,H,Chondrite,Stony,11
2174,0,100.0,Fell,1804,49.86667,8.65,H,Chondrite,Stony,11
2175,0,7000.0,Fell,1998,41.98444,59.685,H,Chondrite,Stony,11
2178,0,3770.0,Found,1981,29.00833,-97.70556,H,Chondrite,Stony,2
2179,0,7682.0,Found,1981,34.86,-102.12,H,Chondrite,Stony,2
2180,0,257.6,Found,1981,34.86,-102.12,H,Chondrite,Stony,2
2182,0,340.0,Fell,1887,43.0,-80.0,H,Chondrite,Stony,0
2184,0,566.0,Found,1969,39.59167,-94.92194,H,Chondrite,Stony,1
2187,0,4.5,Found,1978,-30.88333,128.975,H,Chondrite,Stony,2
2188,0,82.6,Found,1986,-30.88333,128.66667,H,Chondrite,Stony,2
2194,0,150.0,Found,1991,-30.73333,128.91667,H,Chondrite,Stony,11
2196,0,9260.0,Found,1977,-30.43333,-64.2,H,Chondrite,Stony,2
2208,0,276.0,Found,1969,34.05,-103.55,H,Chondrite,Stony,2
2210,0,243.5,Found,1976,39.06667,58.86667,H,Chondrite,Stony,2
2212,0,30.0,Found,1991,-30.6,130.06667,CV,Chondrite,Stony,11
2213,0,53.0,Found,1991,-30.60867,130.08017,H,Chondrite,Stony,11
2216,0,11300.0,Found,1950,39.56583,-99.64722,H,Chondrite,Stony,2
2221,0,604.0,Found,1944,33.51667,-95.3,H,Chondrite,Stony,2
2222,0,12500.0,Fell,2001,26.68333,93.86667,H,Chondrite,Stony,11
2224,0,25400.0,Fell,1962,25.73333,73.61667,H,Chondrite,Stony,2
2225,0,12000.0,Fell,2001,19.0,81.0,H,Chondrite,Stony,11
2229,0,45000.0,Fell,1976,22.37778,71.42722,H,Chondrite,Stony,15
2233,0,65.0,Found,1999,18.20167,54.13667,H,Chondrite,Stony,11
2234,0,163.0,Found,1999,18.42833,54.05333,H,Chondrite,Stony,11
2237,0,21270.0,Found,1999,18.335,54.18167,Eucrite,Achondrite,Stony,11
