,Cluster,mass,fell_found,year,latitude,longitude,group,chondrite,type,lc_sample
163,5,240.0,Found,1990,27.66667,4.23333,L,Chondrite,Stony,11
164,5,1072.0,Found,1990,27.66667,4.23333,L,Chondrite,Stony,11
174,5,157.0,Found,1990,27.51667,4.0,L,Chondrite,Stony,11
175,5,211.0,Found,1990,27.6,3.98333,L,Chondrite,Stony,11
178,5,766.0,Found,1990,27.66667,4.16667,L,Chondrite,Stony,11
185,5,163.0,Found,1990,27.46667,3.75,L,Chondrite,Stony,11
187,5,245.0,Found,1990,27.66667,4.2,L,Chondrite,Stony,11
196,5,4439.0,Found,1990,27.7,4.3,L,Chondrite,Stony,11
197,5,188.0,Found,1990,27.7,4.3,L,Chondrite,Stony,11
203,5,115.0,Found,1991,27.55583,4.14,L,Chondrite,Stony,11
205,5,215.0,Found,1991,27.48028,3.85139,L,Chondrite,Stony,11
207,5,55.0,Found,1991,27.59222,3.91806,L,Chondrite,Stony,11
219,5,526.0,Found,1991,27.68111,4.30694,L,Chondrite,Stony,11
221,5,107.0,Found,1991,27.64028,4.17056,L,Chondrite,Stony,11
222,5,293.0,Found,1991,27.59972,4.90361,L,Chondrite,Stony,11
224,5,114.0,Found,1991,27.54472,3.74306,L,Chondrite,Stony,11
234,5,2285.0,Found,1991,27.57389,4.11972,L,Chondrite,Stony,11
246,5,342.0,Found,1991,27.49833,3.69444,L,Chondrite,Stony,11
247,5,86.0,Found,1991,27.51583,3.72722,L,Chondrite,Stony,11
248,5,318.0,Found,1991,27.52111,3.77333,L,Chondrite,Stony,11
251,5,923.0,Found,1991,27.69222,3.32167,L,Chondrite,Stony,11
252,5,60.0,Found,1991,27.63611,4.03139,L,Chondrite,Stony,11
253,5,402.0,Found,1991,27.63556,4.02528,L,Chondrite,Stony,11
257,5,146.0,Found,1991,27.51111,3.88444,L,Chondrite,Stony,11
259,5,99.0,Found,1991,27.52222,3.94694,L,Chondrite,Stony,11
260,5,124.0,Found,1991,27.64611,4.39722,L,Chondrite,Stony,11
266,5,73.0,Found,1991,27.70917,4.42083,L,Chondrite,Stony,11
268,5,438.0,Found,1991,27.69111,4.3375,L,Chondrite,Stony,11
271,5,518.0,Found,1991,27.72722,4.17056,L,Chondrite,Stony,11
285,5,177.0,Found,1991,27.53528,3.91278,L,Chondrite,Stony,11
286,5,165.0,Found,1991,27.54222,3.88444,L,Chondrite,Stony,11
293,5,55.0,Found,1992,27.59139,3.98806,L,Chondrite,Stony,11
295,5,213.0,Found,1992,27.54528,4.04861,L,Chondrite,Stony,11
302,5,43.0,Found,1992,27.63361,4.04139,L,Chondrite,Stony,11
310,5,369.0,Found,1992,27.68722,4.18361,L,Chondrite,Stony,11
311,5,129.0,Found,1992,27.42889,3.82,L,Chondrite,Stony,11
312,5,520.0,Found,1992,27.49083,3.89778,L,Chondrite,Stony,11
314,5,185.0,Found,1992,27.64556,4.20444,L,Chondrite,Stony,11
317,5,364.0,Found,1992,27.57861,3.96889,L,Chondrite,Stony,11
324,5,2393.0,Found,1992,27.55194,3.81611,L,Chondrite,Stony,11
338,5,211.25,Found,2002,27.65,4.38333,L,Chondrite,Stony,11
340,5,19400.0,Found,2002,27.61667,4.06667,L,Chondrite,Stony,11
341,5,360.0,Found,2002,27.68333,4.26667,L,Chondrite,Stony,11
344,5,173.15,Found,2002,27.58333,4.3,L,Chondrite,Stony,11
345,5,1276.0,Found,2002,27.59056,4.66278,L,Chondrite,Stony,11
377,5,407.0,Found,1990,27.81667,0.13333,L,Chondrite,Stony,11
388,5,82.0,Found,2000,30.55,-4.9,Eucrite,Achondrite,Stony,11
393,5,236.0,Found,1990,26.96667,4.4,L,Chondrite,Stony,11
394,5,809.0,Found,1990,27.36667,4.5,L,Chondrite,Stony,11
397,5,435.0,Found,1992,27.57639,4.52528,L,Chondrite,Stony,11
399,5,79.0,Found,1992,27.47889,4.19806,L,Chondrite,Stony,11
400,5,1446.0,Found,1992,27.42861,4.12417,L,Chondrite,Stony,11
404,5,364.0,Found,1993,27.56972,4.52556,L,Chondrite,Stony,11
405,5,167.0,Found,1993,27.57806,4.3225,L,Chondrite,Stony,11
406,5,1106.0,Found,1993,27.50972,4.16111,L,Chondrite,Stony,11
407,5,177.0,Found,1993,27.59167,4.31694,L,Chondrite,Stony,11
424,5,41.5,Found,2000,19.42,57.18833,L,Chondrite,Stony,11
426,5,115.42,Found,2002,19.50695,57.11952,L,Chondrite,Stony,11
427,5,260.22,Found,2002,19.54482,57.09807,L,Chondrite,Stony,11
428,5,763.29,Found,2002,19.84057,57.00848,L,Chondrite,Stony,11
429,5,1861.21,Found,2002,19.84067,57.00842,L,Chondrite,Stony,11
430,5,1042.7,Found,2002,19.84128,57.00953,L,Chondrite,Stony,11
431,5,1074.3,Found,2002,19.84203,57.00747,L,Chondrite,Stony,11
433,5,41539.3,Found,2002,19.86785,57.0028,L,Chondrite,Stony,11
434,5,8056.0,Found,2002,19.86607,57.0032,L,Chondrite,Stony,11
435,5,402.75,Found,2003,19.80252,57.32137,L,Chondrite,Stony,11
496,5,195.0,Found,2000,31.66667,-4.06667,Eucrite,Achondrite,Stony,11
631,5,39000.0,Found,1998,30.83333,-3.33333,L,Chondrite,Stony,11
636,5,8.9,Found,1999,35.66117,-115.33333,L,Chondrite,Stony,11
708,5,6.1,Found,2000,40.2495,-118.93683,Eucrite,Achondrite,Stony,11
710,5,95.0,Found,1999,40.26752,-118.94308,L,Chondrite,Stony,11
711,5,113.0,Found,1999,40.27537,-118.9461,L,Chondrite,Stony,11
712,5,7200.0,Found,1999,40.28563,-118.94657,L,Chondrite,Stony,11
713,5,355.0,Found,1999,40.28338,-118.94808,L,Chondrite,Stony,11
714,5,324.0,Found,1999,40.28247,-118.94872,L,Chondrite,Stony,11
772,5,34000.0,Found,1994,-31.83333,141.76667,L,Chondrite,Stony,11
781,5,83000.0,Found,1998,38.295,-121.405,L,Chondrite,Stony,11
831,5,3.4,Found,1993,-30.1255,126.89,L,Chondrite,Stony,11
832,5,28.7,Found,1993,-30.1255,126.89,L,Chondrite,Stony,11
833,5,215.0,Found,1993,-30.134,126.8915,L,Chondrite,Stony,11
834,5,94.3,Found,1993,-30.13333,126.8905,L,Chondrite,Stony,11
837,5,3.5,Found,1993,-30.11883,126.88533,L,Chondrite,Stony,11
839,5,12.94,Found,1994,-30.0225,126.552,L,Chondrite,Stony,11
840,5,0.6,Found,1994,-30.07967,126.88917,L,Chondrite,Stony,11
841,5,0.81,Found,1994,-30.07967,126.88917,L,Chondrite,Stony,11
842,5,4.15,Found,1994,-30.06383,126.88417,L,Chondrite,Stony,11
843,5,0.4,Found,1994,-30.0855,126.90117,L,Chondrite,Stony,11
845,5,0.65,Found,1994,-30.09867,126.8855,L,Chondrite,Stony,11
847,5,1.0,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
849,5,1.48,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
850,5,1.0,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
851,5,3.01,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
852,5,0.32,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
855,5,0.7,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
856,5,0.45,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
857,5,0.41,Found,1994,-30.09167,126.88883,L,Chondrite,Stony,11
858,5,8.7,Found,1994,-30.1845,126.68367,L,Chondrite,Stony,11
1028,5,41.8,Found,1991,-30.50683,130.404,L,Chondrite,Stony,11
1032,5,471.0,Found,1991,-30.23433,130.60067,L,Chondrite,Stony,11
1077,5,32.5,Found,1999,35.29575,-117.4668,L,Chondrite,Stony,11
1078,5,95.0,Found,2000,35.2755,-117.47833,L,Chondrite,Stony,11
1079,5,7.5,Found,2000,35.29183,-117.47067,L,Chondrite,Stony,11
1083,5,96.7,Found,2000,35.3114,-117.45342,L,Chondrite,Stony,11
1084,5,18.02,Found,2000,35.28333,-117.48333,L,Chondrite,Stony,11
1086,5,10.5,Found,2000,35.3112,-117.45465,L,Chondrite,Stony,11
1087,5,10.69,Found,2000,35.2758,-117.47877,L,Chondrite,Stony,11
1118,5,1925.0,Found,1995,27.15833,16.11467,L,Chondrite,Stony,11
1122,5,769.0,Found,1995,27.132,16.29767,L,Chondrite,Stony,11
1127,5,713.0,Found,1995,27.09267,16.31317,L,Chondrite,Stony,11
1130,5,1190.0,Found,1995,27.07717,16.19317,L,Chondrite,Stony,11
1131,5,83.0,Found,1995,27.07717,16.193,L,Chondrite,Stony,11
1138,5,231.0,Found,1995,27.225,15.0295,L,Chondrite,Stony,11
1143,5,126.0,Found,1995,27.0805,16.12567,L,Chondrite,Stony,11
1144,5,406.0,Found,1995,27.08267,16.13783,L,Chondrite,Stony,11
1150,5,176.0,Found,1995,27.1115,16.4365,L,Chondrite,Stony,11
1157,5,240.0,Found,1995,27.27517,16.09383,L,Chondrite,Stony,11
1158,5,242.0,Found,1995,27.25817,16.1355,L,Chondrite,Stony,11
1159,5,100.0,Found,1995,27.30583,16.13567,L,Chondrite,Stony,11
1160,5,1808.0,Found,1995,27.3055,16.20917,L,Chondrite,Stony,11
1167,5,36.0,Found,1995,27.26883,16.23633,L,Chondrite,Stony,11
1168,5,1490.0,Found,1995,27.279,16.21733,L,Chondrite,Stony,11
1169,5,944.0,Found,1995,27.29867,16.16683,L,Chondrite,Stony,11
1174,5,229.0,Found,1995,27.40633,16.31967,L,Chondrite,Stony,11
1175,5,90.0,Found,1995,27.41633,16.19433,L,Chondrite,Stony,11
1179,5,110.0,Found,1995,27.04767,16.4515,L,Chondrite,Stony,11
1181,5,392.0,Found,1995,27.056,16.399,L,Chondrite,Stony,11
1195,5,153.0,Found,1995,27.04617,16.37217,L,Chondrite,Stony,11
1196,5,237.0,Found,1995,27.08433,16.119,L,Chondrite,Stony,11
1201,5,144.0,Found,1995,27.22017,16.03317,L,Chondrite,Stony,11
1202,5,137.0,Found,1995,27.23317,16.02933,L,Chondrite,Stony,11
1203,5,522.0,Found,1995,27.2705,16.04067,L,Chondrite,Stony,11
1205,5,840.0,Found,1996,27.10683,16.51617,L,Chondrite,Stony,11
1218,5,124.0,Found,1999,27.1585,16.45617,L,Chondrite,Stony,11
1220,5,85.0,Found,1999,27.94783,16.50983,L,Chondrite,Stony,11
1222,5,119.0,Found,2000,27.04133,16.38767,Ureilite,Achondrite,Stony,11
1223,5,38.05,Found,1999,27.04306,16.41167,L,Chondrite,Stony,11
1225,5,20.32,Found,1999,27.15222,16.51722,L,Chondrite,Stony,11
1229,5,104.1,Found,1999,27.57139,16.08333,L,Chondrite,Stony,11
1237,5,68.0,Found,2000,27.919,16.684,LL,Chondrite,Stony,11
1238,5,594.0,Found,1996,27.17017,16.0355,L,Chondrite,Stony,11
1247,5,80.0,Found,1999,27.33333,16.25,L,Chondrite,Stony,11
1254,5,57.0,Found,1996,27.15,16.40633,L,Chondrite,Stony,11
1256,5,212.0,Found,1996,27.1675,16.14067,L,Chondrite,Stony,11
1262,5,1770.0,Found,1996,27.25483,16.00667,L,Chondrite,Stony,11
1274,5,303.0,Found,1996,27.12933,16.37283,L,Chondrite,Stony,11
1275,5,114.0,Found,1996,27.1355,16.3205,L,Chondrite,Stony,11
1284,5,145.0,Found,1996,27.19117,16.27767,L,Chondrite,Stony,11
1291,5,116.0,Found,1996,27.0465,16.37267,L,Chondrite,Stony,11
1294,5,118.0,Found,1996,27.186,16.13083,L,Chondrite,Stony,11
1301,5,326.0,Found,1996,27.12017,16.20833,L,Chondrite,Stony,11
1310,5,533.0,Found,1996,27.24983,16.0205,L,Chondrite,Stony,11
1311,5,814.0,Found,1996,27.63567,16.87778,L,Chondrite,Stony,11
1320,5,640.0,Found,1996,27.141,16.16783,L,Chondrite,Stony,11
1323,5,113.0,Found,1996,27.07583,16.45333,L,Chondrite,Stony,11
1324,5,377.0,Found,1996,27.07333,16.43083,L,Chondrite,Stony,11
1325,5,612.0,Found,1996,27.07717,16.39817,L,Chondrite,Stony,11
1326,5,314.0,Found,1996,27.07733,16.217,L,Chondrite,Stony,11
1329,5,393.0,Found,1996,27.10667,16.0085,L,Chondrite,Stony,11
1338,5,331.0,Found,1996,27.09133,16.289,L,Chondrite,Stony,11
1348,5,122.0,Found,1996,27.62517,15.98217,L,Chondrite,Stony,11
1351,5,184.0,Found,1996,27.62417,16.05983,L,Chondrite,Stony,11
1352,5,182.0,Found,1996,27.62433,16.06233,L,Chondrite,Stony,11
1358,5,95.0,Found,1996,27.126,16.1065,L,Chondrite,Stony,11
1365,5,890.0,Found,1996,27.495,16.259,L,Chondrite,Stony,11
1375,5,172.0,Found,1997,27.16533,16.21317,L,Chondrite,Stony,11
1376,5,244.0,Found,1997,27.17717,16.26683,L,Chondrite,Stony,11
1379,5,437.0,Found,1997,27.09933,16.37983,L,Chondrite,Stony,11
1385,5,297.0,Found,1997,27.216,16.03233,L,Chondrite,Stony,11
1388,5,61.0,Found,1997,27.1885,16.13083,L,Chondrite,Stony,11
1393,5,2412.0,Found,1997,27.11583,16.37683,L,Chondrite,Stony,11
1395,5,237.0,Found,1997,27.11483,16.34333,L,Chondrite,Stony,11
1397,5,374.0,Found,1997,27.11217,16.29633,L,Chondrite,Stony,11
1400,5,76.0,Found,1997,27.10733,16.12633,L,Chondrite,Stony,11
1409,5,791.0,Found,1997,27.11133,16.27967,L,Chondrite,Stony,11
1413,5,229.0,Found,1997,27.18383,16.12883,L,Chondrite,Stony,11
1414,5,607.0,Found,1997,27.18383,16.12883,L,Chondrite,Stony,11
1416,5,657.0,Found,1997,27.25117,16.07333,L,Chondrite,Stony,11
1420,5,97.0,Found,1997,27.37817,16.31217,L,Chondrite,Stony,11
1422,5,155.0,Found,1997,27.40867,16.3185,L,Chondrite,Stony,11
1423,5,80.0,Found,1997,27.4595,16.07667,L,Chondrite,Stony,11
1424,5,128.0,Found,1997,27.45967,16.07267,L,Chondrite,Stony,11
1425,5,145.0,Found,1997,27.4715,16.296,L,Chondrite,Stony,11
1426,5,299.0,Found,1997,27.53817,16.44233,L,Chondrite,Stony,11
1427,5,87.0,Found,1997,27.25383,16.30233,L,Chondrite,Stony,11
1429,5,337.0,Found,1997,27.2855,16.176,L,Chondrite,Stony,11
1432,5,730.0,Found,1997,27.08817,16.0575,L,Chondrite,Stony,11
1434,5,78.0,Found,1997,27.09967,16.11783,L,Chondrite,Stony,11
1435,5,285.0,Found,1997,27.1025,16.134,L,Chondrite,Stony,11
1439,5,255.0,Found,1997,27.325,16.165,L,Chondrite,Stony,11
1443,5,217.0,Found,1997,26.9715,16.45133,L,Chondrite,Stony,11
1449,5,370.0,Found,1997,27.52367,16.15117,L,Chondrite,Stony,11
1451,5,132.0,Found,1997,27.51283,16.16267,L,Chondrite,Stony,11
1456,5,76.0,Found,1997,27.12117,16.331,L,Chondrite,Stony,11
1458,5,721.0,Found,1997,27.2435,16.081,L,Chondrite,Stony,11
1459,5,145.0,Found,1997,27.01333,16.1875,L,Chondrite,Stony,11
1462,5,189.0,Found,1997,27.03383,16.326,L,Chondrite,Stony,11
1465,5,2711.0,Found,1997,28.3,15.7175,L,Chondrite,Stony,11
1468,5,386.0,Found,1997,27.839,15.877,L,Chondrite,Stony,11
1470,5,630.0,Found,1997,27.84267,15.8995,L,Chondrite,Stony,11
1472,5,353.0,Found,1997,27.10417,16.1175,L,Chondrite,Stony,11
1476,5,422.0,Found,1997,27.15517,16.2825,L,Chondrite,Stony,11
1483,5,357.0,Found,1997,27.08283,16.129,L,Chondrite,Stony,11
1484,5,166.0,Found,1997,27.10483,16.1195,L,Chondrite,Stony,11
1487,5,84.0,Found,1997,27.2165,16.15,L,Chondrite,Stony,11
1491,5,83.0,Found,1997,27.22667,16.113,L,Chondrite,Stony,11
1492,5,112.0,Found,1997,27.22483,16.24383,L,Chondrite,Stony,11
1494,5,111.0,Found,1997,27.23867,16.12967,L,Chondrite,Stony,11
1497,5,360.0,Found,1997,27.67917,15.86533,L,Chondrite,Stony,11
1498,5,129.0,Found,1997,27.8195,15.8945,L,Chondrite,Stony,11
1499,5,478.0,Found,1997,27.86617,15.89733,L,Chondrite,Stony,11
1500,5,66.0,Found,1997,28.9055,15.82767,L,Chondrite,Stony,11
1501,5,42.0,Found,1997,27.92367,15.83217,L,Chondrite,Stony,11
1502,5,87.0,Found,1997,27.9275,15.83117,L,Chondrite,Stony,11
1503,5,307.0,Found,1997,27.86217,15.87967,L,Chondrite,Stony,11
1504,5,527.0,Found,1997,27.85883,15.8815,L,Chondrite,Stony,11
1505,5,639.0,Found,1997,27.84983,15.88583,L,Chondrite,Stony,11
1506,5,982.0,Found,1997,27.83933,15.89183,L,Chondrite,Stony,11
1507,5,198.0,Found,1997,27.841,15.86817,L,Chondrite,Stony,11
1508,5,233.0,Found,1997,27.8515,15.8715,L,Chondrite,Stony,11
1509,5,136.0,Found,1997,27.85967,15.88017,L,Chondrite,Stony,11
1510,5,263.0,Found,1997,27.86167,15.88317,L,Chondrite,Stony,11
1514,5,414.0,Found,1997,27.876,15.91733,L,Chondrite,Stony,11
1516,5,111.0,Found,1997,27.87333,15.9135,L,Chondrite,Stony,11
1517,5,188.0,Found,1997,27.88683,15.8715,L,Chondrite,Stony,11
1518,5,68.0,Found,1997,27.88717,15.86333,L,Chondrite,Stony,11
1519,5,65.0,Found,1997,27.8945,15.85933,L,Chondrite,Stony,11
1521,5,875.0,Found,1997,27.87417,15.88717,L,Chondrite,Stony,11
1523,5,930.0,Found,1997,27.4345,16.12267,L,Chondrite,Stony,11
1524,5,247.0,Found,1997,27.42183,16.17817,L,Chondrite,Stony,11
1525,5,316.0,Found,1997,27.41117,16.2,L,Chondrite,Stony,11
1529,5,189.0,Found,1997,27.33733,16.20133,L,Chondrite,Stony,11
1535,5,195.0,Found,1997,27.4355,16.26633,L,Chondrite,Stony,11
1538,5,388.0,Found,1998,27.8185,15.92733,L,Chondrite,Stony,11
1539,5,1008.0,Found,1998,27.81833,15.91533,L,Chondrite,Stony,11
1541,5,11455.0,Found,1998,27.86667,15.94283,L,Chondrite,Stony,11
1543,5,405.0,Found,1998,27.84217,15.89667,L,Chondrite,Stony,11
1544,5,1861.0,Found,1998,27.814,15.9115,L,Chondrite,Stony,11
1545,5,665.0,Found,1998,27.76383,15.91083,L,Chondrite,Stony,11
1546,5,585.0,Found,1998,27.83767,15.91333,L,Chondrite,Stony,11
1550,5,69.0,Found,1998,27.42083,16.29333,L,Chondrite,Stony,11
1551,5,584.0,Found,1998,27.82383,15.8785,L,Chondrite,Stony,11
1556,5,956.0,Found,1998,27.51617,16.28333,L,Chondrite,Stony,11
1562,5,150.0,Found,1998,27.86433,15.87333,L,Chondrite,Stony,11
1563,5,105.0,Found,1998,27.8745,15.87217,L,Chondrite,Stony,11
1564,5,702.0,Found,1998,27.86383,15.87017,L,Chondrite,Stony,11
1565,5,174.0,Found,1998,27.74017,15.93683,L,Chondrite,Stony,11
1569,5,942.0,Found,1998,27.35817,16.43233,L,Chondrite,Stony,11
1570,5,47.0,Found,1998,27.29367,16.41433,L,Chondrite,Stony,11
1575,5,255.0,Found,1998,27.32367,16.27683,L,Chondrite,Stony,11
1579,5,239.0,Found,1998,26.69617,16.3275,L,Chondrite,Stony,11
1581,5,867.0,Found,1998,27.829,15.928,L,Chondrite,Stony,11
1582,5,1561.0,Found,1998,27.48333,16.263,L,Chondrite,Stony,11
1583,5,90.0,Found,1998,27.48183,16.28733,L,Chondrite,Stony,11
1588,5,481.0,Found,1998,27.48017,16.27133,L,Chondrite,Stony,11
1590,5,392.0,Found,1998,27.4335,16.0845,L,Chondrite,Stony,11
1594,5,1896.0,Found,1998,27.804,15.935,L,Chondrite,Stony,11
1596,5,2670.0,Found,1998,27.80517,15.92667,L,Chondrite,Stony,11
1597,5,838.0,Found,1998,27.79783,15.94167,L,Chondrite,Stony,11
1598,5,855.0,Found,1998,27.80733,15.93767,L,Chondrite,Stony,11
1599,5,364.0,Found,1998,27.81,15.933,L,Chondrite,Stony,11
1600,5,1082.0,Found,1998,27.81433,15.9145,L,Chondrite,Stony,11
1601,5,2310.0,Found,1998,27.80383,15.921,L,Chondrite,Stony,11
1602,5,1228.0,Found,1998,28.019,15.86333,L,Chondrite,Stony,11
1603,5,740.0,Found,1998,28.01517,15.86367,L,Chondrite,Stony,11
1604,5,1916.0,Found,1998,27.01167,15.86483,L,Chondrite,Stony,11
1605,5,254.0,Found,1998,28.01967,15.89017,L,Chondrite,Stony,11
1606,5,777.0,Found,1998,28.01483,15.86267,L,Chondrite,Stony,11
1607,5,1296.0,Found,1998,28.01,15.845,L,Chondrite,Stony,11
1608,5,1731.0,Found,1998,28.00883,15.84283,L,Chondrite,Stony,11
1611,5,4152.0,Found,1998,27.78533,15.95233,L,Chondrite,Stony,11
1615,5,68.0,Found,1998,27.7865,16.09717,L,Chondrite,Stony,11
1618,5,16128.0,Found,1998,27.74767,16.003,L,Chondrite,Stony,11
1619,5,7367.0,Found,1998,27.75467,15.98183,L,Chondrite,Stony,11
1620,5,81.0,Found,1998,27.35583,16.20317,L,Chondrite,Stony,11
1622,5,258.0,Found,1998,27.36883,16.2855,L,Chondrite,Stony,11
1624,5,153.0,Found,1997,27.46533,16.01517,L,Chondrite,Stony,11
1628,5,8189.0,Found,1997,27.38333,16.41667,L,Chondrite,Stony,11
1629,5,3259.0,Found,1997,27.26667,16.11667,L,Chondrite,Stony,11
1636,5,21.0,Found,1997,27.20183,16.3835,L,Chondrite,Stony,11
1642,5,992.0,Found,1997,27.30033,16.17767,L,Chondrite,Stony,11
1643,5,4242.0,Found,1997,27.28883,16.11533,L,Chondrite,Stony,11
1644,5,680.0,Found,1997,27.2525,16.06967,L,Chondrite,Stony,11
1646,5,240.0,Found,1997,27.27183,16.0535,L,Chondrite,Stony,11
1647,5,98.0,Found,1997,27.27183,16.0535,L,Chondrite,Stony,11
1648,5,56.0,Found,1997,27.27183,16.0535,L,Chondrite,Stony,11
1651,5,90.0,Found,1997,27.26683,16.072,L,Chondrite,Stony,11
1663,5,31.0,Found,1997,27.3,16.2,L,Chondrite,Stony,11
1664,5,100.0,Found,1997,27.1365,16.0835,L,Chondrite,Stony,11
1668,5,63.0,Found,1997,27.01817,16.0885,L,Chondrite,Stony,11
1669,5,87.0,Found,1997,27.01733,16.0885,L,Chondrite,Stony,11
1670,5,101.0,Found,1997,27.01867,16.32033,L,Chondrite,Stony,11
1671,5,90.0,Found,1997,27.18867,16.3185,L,Chondrite,Stony,11
1672,5,103.0,Found,1997,27.18867,16.33383,L,Chondrite,Stony,11
1673,5,142.0,Found,1997,27.20017,16.3685,L,Chondrite,Stony,11
1675,5,34.0,Found,1997,27.2025,16.36917,L,Chondrite,Stony,11
1678,5,46.0,Found,1997,27.18767,16.335,L,Chondrite,Stony,11
1679,5,39.0,Found,1997,27.1855,16.31683,L,Chondrite,Stony,11
1680,5,28.0,Found,1997,27.1835,16.30267,L,Chondrite,Stony,11
1681,5,33.0,Found,1997,27.1835,16.30167,L,Chondrite,Stony,11
1682,5,21.0,Found,1997,27.186,16.287,L,Chondrite,Stony,11
1683,5,6.0,Found,1997,27.18683,16.288,L,Chondrite,Stony,11
1686,5,100.0,Found,1997,27.20267,16.11717,L,Chondrite,Stony,11
1691,5,5265.0,Found,1997,27.27683,16.12567,L,Chondrite,Stony,11
1693,5,25.0,Found,1997,27.28033,16.067,L,Chondrite,Stony,11
1694,5,63.0,Found,1997,27.27183,16.0535,L,Chondrite,Stony,11
1695,5,11.0,Found,1997,27.27183,16.05667,L,Chondrite,Stony,11
1698,5,1125.0,Found,1997,27.54767,15.847,L,Chondrite,Stony,11
1702,5,373.0,Found,1997,27.09367,16.4205,L,Chondrite,Stony,11
1705,5,223.83,Found,1997,27.20517,16.13933,L,Chondrite,Stony,11
1708,5,184.95,Found,1997,27.29117,16.1275,L,Chondrite,Stony,11
1709,5,1250.0,Found,1997,27.547,15.85933,L,Chondrite,Stony,11
1710,5,307.0,Found,1998,27.42717,16.33383,L,Chondrite,Stony,11
1712,5,661.9,Found,1998,27.39883,16.1595,L,Chondrite,Stony,11
1719,5,90.0,Found,1998,27.07583,16.32683,L,Chondrite,Stony,11
1722,5,89.6,Found,1998,27.12383,16.11233,L,Chondrite,Stony,11
1723,5,136.85,Found,1998,27.1515,16.08267,L,Chondrite,Stony,11
1726,5,1105.0,Found,1998,27.1515,16.083,L,Chondrite,Stony,11
1731,5,182.7,Found,1998,27.63367,16.0285,L,Chondrite,Stony,11
1732,5,1040.0,Found,1998,27.63917,15.881,L,Chondrite,Stony,11
1741,5,1055.0,Found,1998,26.99317,16.13933,L,Chondrite,Stony,11
1746,5,161.0,Found,1998,27.31283,15.9935,L,Chondrite,Stony,11
1747,5,1870.0,Found,1998,26.97033,16.36083,L,Chondrite,Stony,11
1750,5,434.0,Found,1998,27.28383,16.17133,L,Chondrite,Stony,11
1755,5,150.0,Found,1998,27.16267,16.296,L,Chondrite,Stony,11
1757,5,44.0,Found,1998,27.02917,16.22933,L,Chondrite,Stony,11
1758,5,1050.0,Found,1998,27.47883,16.30367,L,Chondrite,Stony,11
